StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,ABBMC1,ABBMC2,AWBMC1,AWBMC2,ACBMC1,ACBMC2,ACB1,ACB2,ACB3,ACB4,ACB5,ACB6,AWB1,AWB2,AWB3,AWB4,AWB5,AWB6,AWB7,AWB8,ABB1,ABB2,ABB3,ABB4,ABB5,ABB6,CN1,CN2,CN3,CN4,CN5,CN6,RS1,RS2,RS3,RS4,RS5,RS6,CS1,CS2,CS3,CS4,CS5,CS6,CR1,CR2,CR3,CR4,CR5,CR6,RR1,RR2,RR3,RR4,Attention,RR5,MenGB,WomenGB,LGBTGB,StraightGB,MuslimGB,WhiteGB,HispanicGB,ConservGB,LibGB,BlackGB,AtheistGB,ChristGB,WealthyGB,GB_DO,MenFT,WomenFT,LGBTFT,StraightFT,MuslimFT,WhiteFT,HispanicFT,ConservFT,LibFT,BlackFT,AtheistFT,ChristFT,WealthyFT,FT_DO,SDO1,SDO2,SDO3,SDO4,genbias_1,genfeel_2,Age_1,Christian,E,F,Religion,Religiosity,US,RaceAll,RaceAll_8_TEXT,RaceOne,Politics,SO,SO_5_TEXT,G,G_5_TEXT,T,CID1,CID2,CID3,CID4,CID5,BID1,BID2,BID3,BID4,BID5,WID1,WID2,WID3,WID4,WID5,Q78,Q79,aid,FL_31_DO,FL_38_DO,FL_39_DO,Bias,Biasn,Fundamentalism,Evangelical,AntiChristian,ChristNationalism,ChristRT,AntiWhite,AntiBlack,RaceST,RaceRT,ChristST,SDO,WhiteID,ChristianID
Start Date,End Date,Progress,Duration (in seconds),Finished,Recorded Date,User Language,Which of the following did the article NOT discuss?,"According to the article, Black people perceive bias in the U.S.",Which of the following did the article NOT discuss?,"According to the article, White people perceive bias in the U.S.",Which of the following did the article NOT discuss?,"According to the article, Christians perceive bias in the U.S.",Christians are victims of prejudice in the U.S.,Christians' freedoms are restricted as a result of discrimination in the U.S.,Christians are unlikely to be victims of religious discrimination in the U.S.,Discrimination against Christians is on the rise in the U.S.,Christians do not have as many freedoms as non-Christians in the U.S.,Christians do not experience religious bias in the U.S.,White people are victims of prejudice in the U.S.,White people's freedoms are restricted as a result of discrimination in the U.S.,White people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against White people is on the rise in the U.S.,White people do not have as many freedoms as non-White people in the U.S.,White people do not experience racial bias in the U.S.,The tables have turned; White people are now likely to experience discrimination,Recent efforts to achieve racial equality have disadvantaged White people,Black people are victims of prejudice in the U.S.,Black people's freedoms are restricted as a result of discrimination in the U.S.,Black people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against Black people is on the rise in the U.S.,Black people do not have as many freedoms as non-Black people in the U.S.,Black people do not experience racial bias in the U.S.,The federal government should declare the United States a Christian Nation,The federal government should advocate Christian values,The federal government should allow the display of religious symbols in public spaces,The federal government should allow prayer in public schools,The success of the United States is part of God’s plan,The federal government should enforce a strict separation of church and state,I am concerned that my racial group's culture is being undermined in the U.S.,I worry about threats to the values and opinions of my racial group,My racial group's values and opinions are safe in the U.S.,I am worried that people in the U.S. don't respect what people of my racial group have to say,People of my racial group can feel safe expressing their opinions and values in the U.S.,I worry that my racial group is being unfairly censored in the U.S.,I am concerned that Christian culture is being undermined in the U.S.,I worry about threats to my religious values,Christian values are safe in the U.S.,I am worried that people in the U.S. don't respect Christian values,I feel safe expressing Christian values in the U.S.,I worry that Christian morality is under threat in the U.S.,I am concerned about Christians' livelihood in the U.S.,I worry about Christians' physical safety in the U.S.,I feel confident about Christians' economic prospects in the U.S.,I worry that Christian businesses and organizations in the U.S. who stick by their values will face negative repercussions,I worry that certain job options will be blocked to Christians who refuse to compromise their morals,I am concerned that Christian businesses will be boycotted for staying true to their values,I am concerned about my racial group's livelihood in the U.S.,I worry about my racial group's physical safety in the U.S.,I feel confident about my racial group's economic prospects in the U.S.,"I worry that businesses and organizations with ""too many"" members of my racial group will face negative repercussions",Please select 5 to indicate you are paying attention,I worry that people of my racial group will have difficulties getting hired in the future,To what extent do the following groups face bias and discrimination in the United States? - Men,To what extent do the following groups face bias and discrimination in the United States? - Women,To what extent do the following groups face bias and discrimination in the United States? - LGBT people,To what extent do the following groups face bias and discrimination in the United States? - Straight/heterosexual people,To what extent do the following groups face bias and discrimination in the United States? - Muslims,To what extent do the following groups face bias and discrimination in the United States? - White people,To what extent do the following groups face bias and discrimination in the United States? - Hispanic people,To what extent do the following groups face bias and discrimination in the United States? - Conservatives,To what extent do the following groups face bias and discrimination in the United States? - Liberals,To what extent do the following groups face bias and discrimination in the United States? - Black people,To what extent do the following groups face bias and discrimination in the United States? - Atheists,To what extent do the following groups face bias and discrimination in the United States? - Christians,To what extent do the following groups face bias and discrimination in the United States? - Wealthy people,To what extent do the following groups face bias and discrimination in the United States? - Display Order,Please indicate how warm or cold you feel towards the following groups: - Men,Please indicate how warm or cold you feel towards the following groups: - Women,Please indicate how warm or cold you feel towards the following groups: - LGBT people,Please indicate how warm or cold you feel towards the following groups: - Straight/heterosexual people,Please indicate how warm or cold you feel towards the following groups: - Muslims,Please indicate how warm or cold you feel towards the following groups: - White people,Please indicate how warm or cold you feel towards the following groups: - Hispanic people,Please indicate how warm or cold you feel towards the following groups: - Conservatives,Please indicate how warm or cold you feel towards the following groups: - Liberals,Please indicate how warm or cold you feel towards the following groups: - Black people,Please indicate how warm or cold you feel towards the following groups: - Atheists,Please indicate how warm or cold you feel towards the following groups: - Christians,Please indicate how warm or cold you feel towards the following groups: - Wealthy people,Please indicate how warm or cold you feel towards the following groups: - Display Order,"In setting priorities, we must consider all groups",We should not push for group equality,Group equality should be our ideal,Superior groups should dominate inferior groups,To what extent do most groups in the U.S. face bias and discrimination? - Most groups in America,Please indicate how warm or cold you usually feel toward people in general - People in general,What is your Age? - Age,Do you think of yourself as a Christian?,"Would you describe yourself as ""born-again"" and/or an evangelical Christian?",Do you consider yourself a fundamentalist Christian (a fundamentalist Christian is someone who believes in the literal truth of the Bible)?,"What is your present religion, if any?",How religious are you?,Do you currently live in the United States?,What is your race/ethnicity? (Check all that apply) - Selected Choice,What is your race/ethnicity? (Check all that apply) - Other (please specify) - Text,Which of the following best describes you?,"In general, do you think of yourself as ____________?",How do you identify in terms of sexual orienation? - Selected Choice,How do you identify in terms of sexual orienation? - Prefer to self-describe - Text,What most closely describes your gender identity? - Selected Choice,What most closely describes your gender identity? - Not listed - Text,Are you transgender?,My religion is an important reflection of who I am,"In general, my religion is an important part of my self-image",My religion has little to do with how I feel about myself,My religion is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other Christians,Being Black is an important reflection of who I am,"In general, being Black is an important part of my self-image","Overall, being Black has very little to do with how I feel about myself",Being Black is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other Black people,Being White is an important reflection of who I am,"In general, being White is an important part of my self-image","Overall, being White has very little to do with how I feel about myself",Being White is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other White people,What do you think the study was about?,Have you completed a study similar to this one previously?,aid,FL_31 - Block Randomizer - Display Order,FL_38 - Block Randomizer - Display Order,FL_39 - Block Randomizer - Display Order,,,,,,,,,,,,,,,
12/11/21 10:23,12/11/21 10:34,100,649,1,12/11/21 10:34,EN,NA,NA,4,1,NA,NA,6,6,3,6,4,1,7,7,2,7,6,1,7,7,5,5,3,2,2,4,4,5,7,7,7,7,5,5,3,5,4,5,7,6,3,6,6,7,5,5,3,5,6,6,4,4,4,5,5,5,15,41,15,32,75,28,40,80,87,52,15,52,57,2|1|11|6|9|10|4|3|5|13|8|7|12,99,94,41,100,39,93,98,86,14,92,2,100,31,10|12|3|5|13|8|4|11|7|6|2|9|1,7,6,2,7,41,86,72,1,1,2,1,6,1,5,NA,5,7,1,NA,0,NA,2,7,7,2,2,1,NA,NA,NA,NA,NA,7,7,7,7,1,racial prejudice,2,61b4de39-2cfc-d243-2dc8-fa5c53b3e8e7,FL_36,AWB|ACB,ChristianSymbolic|RacialSymbolic|ChristianRealistic|RacialRealistic,White,2,No,Yes,5.666666667,6.166666667,5,6.75,3.833333333,4.833333333,4.4,5.5,3,3.4,5.4
12/11/21 10:26,12/11/21 10:36,100,619,1,12/11/21 10:36,EN,NA,NA,NA,NA,NA,NA,2,1,6,1,1,6,2,1,6,1,1,6,1,1,3,1,6,1,1,1,6,7,7,7,7,5,1,1,7,1,7,1,2,1,7,1,7,1,1,1,7,1,1,1,1,2,7,1,5,1,3,2,35,2,10,14,16,12,33,21,24,2,12,10|11|3|6|12|7|4|8|9|2|5|13|1,100,100,72,100,91,100,94,100,24,92,82,100,61,6|8|9|12|1|2|13|10|4|3|11|5|7,7,6,7,1,15,100,77,1,2,2,1,7,1,5,NA,5,6,1,NA,0,NA,2,6,6,2,1,6,NA,NA,NA,NA,NA,6,6,3,2,5,Interesting,2,61b4defe-8344-f747-b0f0-7112aef1d505,FL_35,ACB|AWB,RacialSymbolic|RacialRealistic|ChristianSymbolic|ChristianRealistic,None,0,No,No,1.5,6.5,2,1.375,2.5,1,1.2,1.166666667,5.75,5.6,6.2
12/11/21 10:24,12/11/21 10:38,100,852,1,12/11/21 10:38,EN,4,1,NA,NA,NA,NA,3,1,4,5,1,1,7,1,1,7,1,1,6,5,7,7,1,4,5,1,1,1,1,4,1,5,1,5,2,2,7,1,3,3,7,3,7,3,2,3,2,6,6,6,2,6,5,6,5,4,17,75,86,9,71,29,65,29,43,76,26,15,18,13|3|6|9|5|2|11|12|10|8|4|7|1,82,77,70,73,70,88,75,74,75,88,84,39,79,5|3|8|13|4|7|2|1|11|6|10|9|12,7,1,7,1,58,35,70,1,2,2,1,2,1,5,NA,5,2,1,NA,0,NA,2,4,2,2,7,1,NA,NA,NA,NA,NA,3,3,7,7,1,How we view our race and others.,2,61b4de81-2d34-793e-ca36-4b79d5dda624,FL_37,AWB|ACB,RacialRealistic|ChristianSymbolic|ChristianRealistic|RacialSymbolic,Black,3,No,No,3.5,2.166666667,4.166666667,5.125,6.166666667,2.666666667,4.2,2.333333333,7,1.8,2.8
12/11/21 10:30,12/11/21 10:38,100,487,1,12/11/21 10:38,EN,NA,NA,NA,NA,4,1,5,5,2,6,5,3,4,3,5,4,3,5,4,4,5,5,3,5,5,3,4,4,4,5,7,4,4,4,4,4,4,4,4,5,3,6,3,5,5,5,3,5,5,5,4,4,4,4,5,4,6,78,79,4,77,28,72,54,54,71,68,88,25,10|1|2|4|3|7|6|13|12|8|9|5|11,74,75,71,72,74,71,75,51,51,72,50,89,37,11|3|6|4|10|9|13|8|1|5|7|2|12,7,1,7,1,71,82,58,1,1,1,14,7,1,5,NA,5,4,1,NA,0,NA,2,7,7,1,1,7,NA,NA,NA,NA,NA,1,1,7,7,1,discrimination against christians and other groups,2,61b4e009-cd5b-ed58-6a58-2772e8621978,FL_34,AWB|ACB,ChristianSymbolic|ChristianRealistic|RacialSymbolic|RacialRealistic,Christian,1,Yes,Yes,5.333333333,4.666666667,4.666666667,3.5,5,4,4,5,7,1,7
12/11/21 10:25,12/11/21 10:39,100,825,1,12/11/21 10:39,EN,NA,NA,NA,NA,NA,NA,5,2,3,4,2,3,3,2,5,2,1,4,2,2,6,5,1,6,6,1,4,4,4,4,4,4,3,2,5,2,5,4,4,5,4,4,4,4,4,3,4,4,4,4,2,4,4,2,5,2,20,85,88,8,78,26,82,47,48,85,32,61,19,12|5|6|11|9|7|13|1|2|10|8|4|3,85,81,84,82,85,82,78,83,78,85,81,82,78,1|12|6|11|9|13|2|7|4|8|3|10|5,7,1,7,1,62,77,55,1,2,2,1,4,1,5,NA,5,4,1,NA,0,NA,2,6,6,3,3,3,NA,NA,NA,NA,NA,7,7,1,4,2,"How religion influences, if at all, prejudiced ideals.",2,61b4decb-68c3-71fb-9c9c-e73fc7b0513a,FL_35,AWB|ACB,ChristianSymbolic|ChristianRealistic|RacialRealistic|RacialSymbolic,None,0,No,No,3.833333333,4,3.833333333,2.375,6.166666667,2.833333333,2.8,4.166666667,7,5.4,5
12/11/21 10:26,12/11/21 10:39,100,776,1,12/11/21 10:39,EN,4,1,NA,NA,NA,NA,2,2,7,1,1,7,2,1,7,1,1,7,1,2,7,7,1,7,7,1,1,4,1,7,5,7,2,2,6,1,2,2,1,1,2,1,4,3,1,2,2,3,1,1,1,3,4,4,5,1,15,51,82,2,81,8,76,46,44,95,49,18,33,7|6|9|2|11|13|1|3|8|12|5|4|10,66,68,68,77,63,56,71,2,67,61,62,69,17,6|3|5|10|2|12|7|8|4|9|11|1|13,7,1,7,5,62,57,71,1,2,2,1,2,1,5,NA,5,1,1,NA,0,NA,2,2,2,3,3,2,NA,NA,NA,NA,NA,5,5,4,4,4,racism,2,61b4df0f-e8d2-512d-e717-8058b90b3358,FL_37,AWB|ACB,RacialRealistic|ChristianRealistic|ChristianSymbolic|RacialSymbolic,Black,3,No,No,1.333333333,4.166666667,1.666666667,1.25,7,2.5,2.6,2.666666667,6,4.4,3.2
12/11/21 10:28,12/11/21 10:40,100,721,1,12/11/21 10:40,EN,NA,NA,NA,NA,4,1,6,6,1,6,6,1,5,5,1,5,4,1,5,5,4,3,4,3,3,4,7,7,5,7,7,6,6,6,2,6,2,6,6,6,2,6,3,6,5,6,6,7,6,7,6,6,6,6,5,6,22,36,52,63,44,32,33,95,10,34,53,44,81,1|3|2|11|10|13|8|7|6|5|12|9|4,83,81,1,83,71,81,71,95,1,62,1,93,81,9|4|1|8|3|11|6|13|7|2|5|12|10,6,6,5,4,47,79,73,1,2,1,1,5,1,5,NA,5,7,1,NA,0,NA,2,6,6,4,6,6,NA,NA,NA,NA,NA,6,6,2,2,6,"Racial bias, socio-economic bias, political bias",2,61b4df71-a903-5e4e-d692-0141ff1a6ae2,FL_34,ACB|AWB,ChristianRealistic|RacialSymbolic|RacialRealistic|ChristianSymbolic,Christian,1,Yes,No,6.333333333,6.5,6.166666667,5.375,3.5,6,5.2,5.833333333,4.25,6,4.8
12/11/21 10:30,12/11/21 10:41,100,690,1,12/11/21 10:41,EN,NA,NA,NA,NA,4,1,1,1,6,1,1,7,1,1,1,1,1,7,1,1,7,7,7,7,7,1,1,4,1,1,4,7,1,1,4,1,1,1,1,1,7,1,5,1,1,1,7,1,1,1,1,1,1,1,5,1,14,38,61,42,53,9,60,11,50,61,9,28,19,2|12|1|8|11|10|5|13|9|4|3|6|7,36,50,43,58,49,38,50,26,52,57,14,43,33,7|11|13|5|6|10|9|3|8|1|12|2|4,7,1,7,1,39,69,65,1,1,2,1,4,1,5,NA,5,2,1,NA,1,NA,2,4,4,1,1,4,NA,NA,NA,NA,NA,3,3,3,1,4,Bias,2,61b4e003-1d46-14df-5f3d-eb1ffca69022,FL_34,ACB|AWB,RacialSymbolic|ChristianRealistic|RacialRealistic|ChristianSymbolic,Christian,1,No,Yes,1.166666667,3,2,1.75,6,2.5,2.2,1.333333333,7,4.4,5.2
12/11/21 10:35,12/11/21 10:42,100,426,1,12/11/21 10:42,EN,4,1,NA,NA,NA,NA,3,2,2,5,5,2,3,3,5,4,3,3,4,5,3,3,4,3,3,4,3,5,5,5,4,3,5,4,3,5,4,5,5,5,2,6,6,6,5,3,4,5,5,4,2,2,4,3,5,4,37,36,8,28,31,41,30,30,99,46,15,28,46,1|10|13|5|2|8|7|9|12|4|6|3|11,72,77,19,43,9,74,39,78,38,73,9,27,75,9|5|1|10|6|8|2|13|3|7|11|12|4,4,3,2,4,55,50,69,1,2,2,2,7,1,5,NA,5,6,1,NA,1,NA,2,7,7,2,2,7,NA,NA,NA,NA,NA,7,6,2,4,5,Racial bias attitudes,2,61b4e12e-bf60-5050-1b73-b95391b47bf5,FL_37,AWB|ACB,RacialRealistic|ChristianSymbolic|ChristianRealistic|RacialSymbolic,Black,3,No,No,4.5,4.166666667,4.333333333,3.75,3.333333333,4.666666667,3,5,3.75,5.6,6.6
12/11/21 10:31,12/11/21 10:43,100,696,1,12/11/21 10:43,EN,NA,NA,NA,NA,4,1,3,2,2,3,2,7,2,2,1,1,1,7,1,3,7,7,1,7,7,1,1,4,7,4,6,7,1,1,7,1,7,1,1,1,7,1,7,1,1,1,7,1,1,1,1,1,7,1,5,1,38,76,73,49,83,46,67,42,71,80,58,58,56,8|1|4|7|13|9|10|5|6|3|2|12|11,78,79,81,67,100,79,78,73,85,85,87,79,74,13|3|12|2|1|6|10|5|9|7|11|8|4,7,1,6,1,49,62,67,1,2,2,1,3,1,5,NA,5,3,3,NA,0,NA,2,3,3,5,6,3,NA,NA,NA,NA,NA,5,4,7,7,2,White supremists crying to be superior to others.,2,61b4e027-43a5-0e6e-5184-0ff4065d5123,FL_34,AWB|ACB,ChristianSymbolic|RacialRealistic|ChristianRealistic|RacialSymbolic,Christian,1,No,No,2.833333333,4.833333333,2,2.25,7,1,1,1,6.75,2.6,2.8
12/11/21 10:37,12/11/21 10:43,100,363,1,12/11/21 10:43,EN,NA,NA,NA,NA,NA,NA,3,5,6,5,2,1,5,4,1,7,3,1,7,7,4,1,5,1,1,4,6,7,7,7,5,4,7,7,4,5,7,7,4,4,4,5,5,6,5,4,5,4,7,3,7,7,5,7,5,7,95,27,45,NA,59,93,25,85,1,15,9,26,81,11|10|12|9|4|8|6|13|2|3|1|7|5,100,88,43,99,0,100,48,93,0,19,5,100,90,9|5|10|7|13|2|11|8|6|4|3|1|12,3,6,3,6,70,57,48,1,2,2,1,5,1,5,NA,5,6,1,NA,0,NA,2,5,5,4,4,4,NA,NA,NA,NA,NA,7,7,3,1,6,Equality,2,61b4e1f8-2c89-57bb-290b-cccbcdff5b69,FL_35,ACB|AWB,ChristianRealistic|RacialSymbolic|RacialRealistic|ChristianSymbolic,None,0,No,No,4,6,4.666666667,5.875,2.333333333,5.166666667,6.2,4.333333333,2.5,6.4,4.4
12/11/21 10:37,12/11/21 10:44,100,402,1,12/11/21 10:44,EN,NA,NA,NA,NA,4,1,5,3,4,2,5,4,5,4,4,5,2,3,4,4,6,5,2,5,3,2,4,4,5,5,6,3,4,3,6,6,5,5,5,4,3,4,3,3,5,4,4,4,3,6,3,2,5,5,5,3,37,66,96,14,67,51,72,35,51,93,80,43,37,1|8|4|12|11|3|6|7|9|10|2|13|5,95,96,91,94,90,98,91,95,94,96,95,96,93,13|5|3|8|7|12|2|10|4|9|11|1|6,7,1,7,1,52,100,40,1,2,2,15,3,1,5,NA,5,4,1,NA,0,NA,2,4,4,5,5,4,NA,NA,NA,NA,NA,3,3,6,6,2,Racism,2,61b4e1b1-0b3d-0f55-2099-22636ff787f2,FL_34,ACB|AWB,RacialSymbolic|RacialRealistic|ChristianRealistic|ChristianSymbolic,Christian,1,No,No,3.833333333,4.5,4.333333333,4.125,5.166666667,3.833333333,3.2,4.333333333,7,2.4,3.6
12/11/21 10:35,12/11/21 10:44,100,562,1,12/11/21 10:44,EN,NA,NA,NA,NA,NA,NA,7,7,1,7,4,1,5,5,2,7,5,2,6,6,5,3,2,4,4,1,6,7,7,7,7,7,5,4,3,4,3,4,1,3,3,6,6,6,7,7,3,6,7,6,6,5,3,4,5,5,35,56,59,7,71,43,39,19,28,47,22,52,18,4|8|10|7|3|2|1|13|12|9|6|5|11,53,76,57,67,32,67,62,60,27,65,9,71,53,8|10|5|4|11|6|2|13|12|9|7|1|3,7,2,7,5,72,70,40,1,1,1,1,3,1,5,NA,5,5,1,NA,0,NA,2,4,4,6,6,1,NA,NA,NA,NA,NA,6,4,6,7,2,Different groups of.people in the united states,2,61b4e14e-1347-044c-d05a-28e615e13aea,FL_35,AWB|ACB,RacialRealistic|ChristianSymbolic|ChristianRealistic|RacialSymbolic,None,0,Yes,Yes,6.5,6.833333333,6,5.75,4.833333333,4.5,5,3.833333333,5.75,3,2.6
12/11/21 10:36,12/11/21 10:44,100,485,1,12/11/21 10:44,EN,4,1,NA,NA,NA,NA,4,2,4,2,2,2,4,3,3,3,2,3,4,3,4,4,3,2,2,3,4,4,6,6,6,4,2,4,4,4,5,2,5,5,4,2,5,4,4,4,4,4,4,4,4,4,4,2,5,2,10,37,59,22,68,18,50,36,15,61,14,30,22,7|12|13|9|5|8|2|6|4|3|10|11|1,100,100,80,89,80,100,100,100,20,100,13,100,95,10|1|8|6|3|4|13|11|2|7|12|5|9,6,2,5,2,30,100,64,1,2,1,2,7,1,5,NA,5,NA,1,NA,0,NA,2,7,7,2,2,6,NA,NA,NA,NA,NA,3,2,6,6,2,discrimination,2,61b4e17d-807e-9744-830e-4a6dd4d7a08e,FL_37,ACB|AWB,RacialSymbolic|ChristianRealistic|RacialRealistic|ChristianSymbolic,Black,3,Yes,No,3.333333333,5,4,3.625,3.666666667,3.166666667,3.2,3.833333333,5.75,2.2,6.4
12/11/21 10:36,12/11/21 10:44,100,513,1,12/11/21 10:44,EN,4,1,NA,NA,NA,NA,6,4,6,6,4,3,5,5,5,7,6,4,7,7,4,4,4,2,5,4,7,7,7,6,4,3,6,5,4,4,4,5,5,5,4,5,4,5,5,5,5,6,5,5,6,5,5,5,5,5,13,34,47,19,81,45,52,43,60,56,41,39,70,6|1|2|10|3|9|7|11|13|8|4|12|5,59,61,25,63,7,88,62,63,15,63,8,82,79,6|8|5|3|9|4|11|10|13|2|12|1|7,7,6,6,2,55,NA,65,1,2,2,1,5,1,5,NA,5,7,1,NA,0,NA,2,5,5,2,4,4,NA,NA,NA,NA,NA,5,5,4,5,5,Diversity,2,61b4e147-109b-7a63-20be-bd9c62253482,FL_37,AWB|ACB,RacialRealistic|ChristianSymbolic|RacialSymbolic|ChristianRealistic,Black,3,No,No,4.5,5.666666667,5.166666667,5.5,3.833333333,4.666666667,4.8,4.666666667,5.25,4.4,4.8
12/11/21 10:32,12/11/21 10:45,100,724,1,12/11/21 10:45,EN,4,1,NA,NA,NA,NA,3,2,4,2,2,3,2,2,4,3,2,3,3,4,5,4,2,4,3,2,1,1,1,1,1,6,2,2,4,2,4,2,2,2,4,2,5,2,2,2,4,2,2,2,2,2,4,2,5,2,50,52,57,49,63,50,67,50,49,70,50,49,49,11|1|7|6|10|8|5|2|12|9|13|4|3,50,50,50,50,50,50,50,50,50,50,50,50,50,4|10|13|12|5|6|9|11|3|2|7|1|8,5,1,6,1,50,50,54,1,2,2,15,4,1,5,NA,5,4,1,NA,0,NA,2,4,4,4,4,3,NA,NA,NA,NA,NA,4,4,4,4,4,how society still suffers from racial and religious bias,1,61b4e075-8f7b-38ca-e553-81ada702ca79,FL_37,ACB|AWB,ChristianRealistic|RacialSymbolic|RacialRealistic|ChristianSymbolic,Black,3,No,No,3,1.833333333,2.333333333,3.125,4.666666667,2.666666667,2.4,2.5,6.25,4,3.8
12/11/21 10:35,12/11/21 10:46,100,622,1,12/11/21 10:46,EN,4,1,NA,NA,NA,NA,4,3,4,5,1,1,6,4,1,5,6,1,7,5,4,4,1,4,3,2,2,2,3,6,3,7,1,1,5,2,6,1,4,3,4,5,7,5,3,2,4,5,3,4,1,2,2,1,5,3,6,44,79,7,42,13,52,7,7,67,7,12,6,13|12|11|3|8|4|1|6|9|7|10|2|5,87,77,28,78,NA,88,25,99,4,16,35,62,50,10|7|12|11|4|13|2|6|3|9|8|1|5,7,2,6,1,19,49,46,1,2,2,2,3,1,5,NA,5,7,1,NA,1,NA,2,4,3,2,1,2,NA,NA,NA,NA,NA,6,7,1,1,4,Peoples perception of races and colors,2,61b4e136-7ac0-c36b-4c36-c45f2cab932e,FL_37,AWB|ACB,RacialSymbolic|RacialRealistic|ChristianSymbolic|ChristianRealistic,Black,3,No,No,4,3.833333333,3.5,5.875,4.666666667,1.666666667,2.6,3.666666667,6.5,6.2,4.4
12/11/21 10:38,12/11/21 10:46,100,456,1,12/11/21 10:46,EN,NA,NA,4,1,NA,NA,4,4,4,4,4,4,6,6,6,6,6,2,6,6,3,3,6,3,3,5,6,6,7,7,7,2,6,6,3,6,5,6,7,7,2,2,4,7,7,5,6,6,6,7,6,6,6,6,5,6,2,54,51,10,44,29,44,30,13,29,5,11,14,1|11|2|8|12|5|6|7|3|4|9|13|10,1,1,52,1,53,1,12,1,54,1,52,0,53,13|2|8|7|11|12|3|1|9|6|4|5|10,7,1,NA,1,59,99,56,1,1,1,1,7,1,5,NA,5,7,1,NA,0,NA,2,7,7,1,1,4,NA,NA,NA,NA,NA,7,7,1,1,7,"equality of gender, race and religion",2,61b4e215-418c-117f-7453-12094d61620e,FL_36,ACB|AWB,RacialSymbolic|RacialRealistic|ChristianSymbolic|ChristianRealistic,White,2,Yes,Yes,4,5.833333333,6.166666667,5.5,2.833333333,5.333333333,5.2,5.5,7,7,6.4
12/11/21 10:38,12/11/21 10:47,100,494,1,12/11/21 10:47,EN,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,1,1,2,3,1,4,6,1,5,5,2,4,1,1,1,1,7,6,3,5,1,1,7,1,7,1,2,1,7,3,7,1,1,1,7,1,1,1,1,1,6,1,5,1,4,5,75,7,75,4,63,4,13,91,80,4,26,5|11|9|4|7|3|10|13|1|8|6|2|12,95,66,84,91,63,93,78,25,100,56,61,100,60,9|7|8|5|10|4|11|1|3|12|2|6|13,7,1,7,1,22,96,68,1,2,2,2,4,1,5,NA,5,1,1,NA,0,NA,2,7,7,1,1,5,NA,NA,NA,NA,NA,6,6,4,7,2,Racism,2,61b4e223-f534-9721-b25f-a899729b46ce,FL_35,ACB|AWB,ChristianSymbolic|RacialSymbolic|RacialRealistic|ChristianRealistic,None,0,No,No,2.333333333,3.833333333,2,2.875,4.666666667,1,1.2,1.5,7,3.8,6.6
12/11/21 10:38,12/11/21 10:47,100,484,1,12/11/21 10:47,EN,NA,NA,NA,NA,NA,NA,7,7,7,7,7,1,5,5,5,5,4,1,6,6,4,4,4,3,4,2,1,1,7,7,4,1,7,7,1,7,1,7,7,7,1,7,1,7,7,7,7,7,7,7,7,7,7,6,5,7,77,50,15,52,15,78,30,96,1,9,2,85,9,7|1|12|4|6|3|5|2|9|10|11|8|13,73,57,26,90,1,100,27,100,1,5,1,100,4,7|9|6|12|8|5|11|3|1|2|10|4|13,7,7,1,4,50,22,53,1,2,2,2,7,1,5,NA,5,7,1,NA,0,NA,2,7,7,1,1,7,NA,NA,NA,NA,NA,7,7,1,7,7,How people's perception of their own demographic groups influence how they perceive others.,1,61b4e1b6-7b68-c35e-d6bf-82c6568c7a3c,FL_35,ACB|AWB,RacialRealistic|RacialSymbolic|ChristianSymbolic|ChristianRealistic,None,0,No,No,6,3.5,7,5.125,4.166666667,7,5.6,7,3.25,5.8,7
12/11/21 10:43,12/11/21 10:47,100,227,1,12/11/21 10:47,EN,NA,NA,NA,NA,NA,NA,3,NA,5,3,5,4,4,4,6,3,4,7,4,4,4,7,3,4,5,5,4,5,2,4,6,4,4,4,7,2,3,3,4,5,5,6,2,5,4,4,5,5,5,3,4,3,4,5,5,4,56,56,58,69,37,43,38,40,30,37,33,70,33,11|6|4|13|7|8|5|9|1|2|10|3|12,41,25,49,29,54,31,52,42,27,42,15,56,7,4|5|7|12|9|11|8|2|6|13|1|3|10,4,3,2,3,46,40,35,1,2,2,15,4,1,5,NA,5,4,1,NA,0,NA,2,4,3,3,3,4,NA,NA,NA,NA,NA,4,5,3,3,3,Human race,2,61b4e325-10bb-3509-1c50-fe924e78b400,FL_35,ACB|AWB,ChristianRealistic|RacialSymbolic|RacialRealistic|ChristianSymbolic,None,0,No,No,3.6,4.166666667,4.333333333,3.25,4.666666667,3.166666667,4,4.833333333,4,4.4,4.2
