StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,ABBMC1,ABBMC2,AWBMC1,AWBMC2,ACBMC1,ACBMC2,ACB1,ACB2,ACB3,ACB4,ACB5,ACB6,AWB1,AWB2,AWB3,AWB4,AWB5,AWB6,AWB7,AWB8,ABB1,ABB2,ABB3,ABB4,ABB5,ABB6,CN1,CN2,CN3,CN4,CN5,CN6,RS1,RS2,RS3,RS4,RS5,RS6,CS1,CS2,CS3,CS4,CS5,CS6,CR1,CR2,CR3,CR4,CR5,CR6,RR1,RR2,RR3,RR4,Attention,RR5,MenGB,WomenGB,LGBTGB,StraightGB,MuslimGB,WhiteGB,HispanicGB,ConservGB,LibGB,BlackGB,AtheistGB,ChristGB,WealthyGB,GB_DO,MenFT,WomenFT,LGBTFT,StraightFT,MuslimFT,WhiteFT,HispanicFT,ConservFT,LibFT,BlackFT,AtheistFT,ChristFT,WealthyFT,FT_DO,SDO1,SDO2,SDO3,SDO4,genbias_1,genfeel_2,Age_1,Christian,E,F,Religion,Religiosity,US,RaceAll,RaceAll_8_TEXT,RaceOne,Politics,SO,SO_5_TEXT,G,G_5_TEXT,T,CID1,CID2,CID3,CID4,CID5,BID1,BID2,BID3,BID4,BID5,WID1,WID2,WID3,WID4,WID5,Q78,Q79,aid,FL_31_DO,FL_38_DO,FL_39_DO,Bias,Biasn,Fundamentalism,Evangelical,AntiChristian,ChristNationalism,ChristRT,AntiWhite,AntiBlack,RaceST,RaceRT,ChristST,SDO,WhiteID,ChristianID
Start Date,End Date,Progress,Duration (in seconds),Finished,Recorded Date,User Language,Which of the following did the article NOT discuss?,"According to the article, Black people perceive bias in the U.S.",Which of the following did the article NOT discuss?,"According to the article, White people perceive bias in the U.S.",Which of the following did the article NOT discuss?,"According to the article, Christians perceive bias in the U.S.",Christians are victims of prejudice in the U.S.,Christians' freedoms are restricted as a result of discrimination in the U.S.,Christians are unlikely to be victims of religious discrimination in the U.S.,Discrimination against Christians is on the rise in the U.S.,Christians do not have as many freedoms as non-Christians in the U.S.,Christians do not experience religious bias in the U.S.,White people are victims of prejudice in the U.S.,White people's freedoms are restricted as a result of discrimination in the U.S.,White people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against White people is on the rise in the U.S.,White people do not have as many freedoms as non-White people in the U.S.,White people do not experience racial bias in the U.S.,The tables have turned; White people are now likely to experience discrimination,Recent efforts to achieve racial equality have disadvantaged White people,Black people are victims of prejudice in the U.S.,Black people's freedoms are restricted as a result of discrimination in the U.S.,Black people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against Black people is on the rise in the U.S.,Black people do not have as many freedoms as non-Black people in the U.S.,Black people do not experience racial bias in the U.S.,The federal government should declare the United States a Christian Nation,The federal government should advocate Christian values,The federal government should allow the display of religious symbols in public spaces,The federal government should allow prayer in public schools,The success of the United States is part of God’s plan,The federal government should enforce a strict separation of church and state,I am concerned that my racial group's culture is being undermined in the U.S.,I worry about threats to the values and opinions of my racial group,My racial group's values and opinions are safe in the U.S.,I am worried that people in the U.S. don't respect what people of my racial group have to say,People of my racial group can feel safe expressing their opinions and values in the U.S.,I worry that my racial group is being unfairly censored in the U.S.,I am concerned that Christian culture is being undermined in the U.S.,I worry about threats to my religious values,Christian values are safe in the U.S.,I am worried that people in the U.S. don't respect Christian values,I feel safe expressing Christian values in the U.S.,I worry that Christian morality is under threat in the U.S.,I am concerned about Christians' livelihood in the U.S.,I worry about Christians' physical safety in the U.S.,I feel confident about Christians' economic prospects in the U.S.,I worry that Christian businesses and organizations in the U.S. who stick by their values will face negative repercussions,I worry that certain job options will be blocked to Christians who refuse to compromise their morals,I am concerned that Christian businesses will be boycotted for staying true to their values,I am concerned about my racial group's livelihood in the U.S.,I worry about my racial group's physical safety in the U.S.,I feel confident about my racial group's economic prospects in the U.S.,"I worry that businesses and organizations with ""too many"" members of my racial group will face negative repercussions",Please select 5 to indicate you are paying attention,I worry that people of my racial group will have difficulties getting hired in the future,To what extent do the following groups face bias and discrimination in the United States? - Men,To what extent do the following groups face bias and discrimination in the United States? - Women,To what extent do the following groups face bias and discrimination in the United States? - LGBT people,To what extent do the following groups face bias and discrimination in the United States? - Straight/heterosexual people,To what extent do the following groups face bias and discrimination in the United States? - Muslims,To what extent do the following groups face bias and discrimination in the United States? - White people,To what extent do the following groups face bias and discrimination in the United States? - Hispanic people,To what extent do the following groups face bias and discrimination in the United States? - Conservatives,To what extent do the following groups face bias and discrimination in the United States? - Liberals,To what extent do the following groups face bias and discrimination in the United States? - Black people,To what extent do the following groups face bias and discrimination in the United States? - Atheists,To what extent do the following groups face bias and discrimination in the United States? - Christians,To what extent do the following groups face bias and discrimination in the United States? - Wealthy people,To what extent do the following groups face bias and discrimination in the United States? - Display Order,Please indicate how warm or cold you feel towards the following groups: - Men,Please indicate how warm or cold you feel towards the following groups: - Women,Please indicate how warm or cold you feel towards the following groups: - LGBT people,Please indicate how warm or cold you feel towards the following groups: - Straight/heterosexual people,Please indicate how warm or cold you feel towards the following groups: - Muslims,Please indicate how warm or cold you feel towards the following groups: - White people,Please indicate how warm or cold you feel towards the following groups: - Hispanic people,Please indicate how warm or cold you feel towards the following groups: - Conservatives,Please indicate how warm or cold you feel towards the following groups: - Liberals,Please indicate how warm or cold you feel towards the following groups: - Black people,Please indicate how warm or cold you feel towards the following groups: - Atheists,Please indicate how warm or cold you feel towards the following groups: - Christians,Please indicate how warm or cold you feel towards the following groups: - Wealthy people,Please indicate how warm or cold you feel towards the following groups: - Display Order,"In setting priorities, we must consider all groups",We should not push for group equality,Group equality should be our ideal,Superior groups should dominate inferior groups,To what extent do most groups in the U.S. face bias and discrimination? - Most groups in America,Please indicate how warm or cold you usually feel toward people in general - People in general,What is your Age? - Age,Do you think of yourself as a Christian?,"Would you describe yourself as ""born-again"" and/or an evangelical Christian?",Do you consider yourself a fundamentalist Christian (a fundamentalist Christian is someone who believes in the literal truth of the Bible)?,"What is your present religion, if any?",How religious are you?,Do you currently live in the United States?,What is your race/ethnicity? (Check all that apply) - Selected Choice,What is your race/ethnicity? (Check all that apply) - Other (please specify) - Text,Which of the following best describes you?,"In general, do you think of yourself as ____________?",How do you identify in terms of sexual orienation? - Selected Choice,How do you identify in terms of sexual orienation? - Prefer to self-describe - Text,What most closely describes your gender identity? - Selected Choice,What most closely describes your gender identity? - Not listed - Text,Are you transgender?,My religion is an important reflection of who I am,"In general, my religion is an important part of my self-image",My religion has little to do with how I feel about myself,My religion is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other Christians,Being Black is an important reflection of who I am,"In general, being Black is an important part of my self-image","Overall, being Black has very little to do with how I feel about myself",Being Black is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other Black people,Being White is an important reflection of who I am,"In general, being White is an important part of my self-image","Overall, being White has very little to do with how I feel about myself",Being White is unimportant to my sense of what kind of person I am,My destiny is tied to the destiny of other White people,What do you think the study was about?,Have you completed a study similar to this one previously?,aid,FL_31 - Block Randomizer - Display Order,FL_38 - Block Randomizer - Display Order,FL_39 - Block Randomizer - Display Order,,,,,,,,,,,,,,,
12/11/21 11:11,12/11/21 11:19,100,487,1,12/11/21 11:19,EN,NA,NA,NA,NA,1,1,5,5,2,6,2,2,5,5,3,6,2,2,6,4,6,6,2,5,4,2,1,1,6,6,2,6,4,4,2,4,4,4,4,4,3,5,5,5,3,3,4,4,4,4,4,4,4,4,5,4,5,72,64,5,67,43,60,8,57,78,33,36,16,10|3|1|7|8|9|4|2|11|6|12|13|5,54,80,68,91,74,90,85,35,89,71,59,70,63,6|7|13|2|4|1|3|12|10|11|9|8|5,7,3,6,1,53,45,70,1,2,2,1,2,1,5,NA,5,4,1,NA,0,NA,2,2,2,3,3,2,NA,NA,NA,NA,NA,6,6,3,5,4,Religion and bias,2,61b4e958-7053-46ee-093e-95b3a23b10f2,FL_34,AWB|ACB,RacialSymbolic|ChristianRealistic|RacialRealistic|ChristianSymbolic,Christian,1,No,No,5,3.666666667,3.666666667,4.875,5.5,4.333333333,4,4.333333333,6.25,4.8,3.2
12/11/21 11:06,12/11/21 11:19,100,784,1,12/11/21 11:19,EN,NA,NA,4,1,NA,NA,7,7,1,7,7,1,1,1,7,1,1,7,1,1,7,7,1,7,7,1,1,7,7,7,7,7,1,3,7,1,7,1,7,7,1,7,7,7,7,7,1,7,7,7,1,1,7,1,5,1,2,100,2,99,100,7,100,58,2,99,2,100,8,10|5|3|8|6|1|12|7|11|4|13|2|9,100,100,100,100,100,100,100,100,100,100,100,100,100,6|4|12|2|5|1|9|11|7|10|3|8|13,1,7,1,1,NA,97,57,1,1,1,1,7,1,5,NA,5,7,1,NA,0,NA,2,7,7,1,1,1,NA,NA,NA,NA,NA,1,1,7,1,1,Race relations,2,61b4e830-c737-e7a8-328a-509d9a7f2cc9,FL_36,AWB|ACB,ChristianSymbolic|ChristianRealistic|RacialRealistic|RacialSymbolic,White,2,Yes,Yes,7,6,6,1,7,1.333333333,1,6,2.5,2.2,5.8
12/11/21 11:07,12/11/21 11:19,100,714,1,12/11/21 11:19,EN,NA,NA,4,1,NA,NA,7,7,1,7,7,1,4,4,1,7,1,1,7,7,7,7,1,1,4,1,7,7,7,7,7,5,7,7,1,7,1,7,7,7,1,7,3,7,7,7,1,7,7,7,7,7,4,7,5,7,61,89,20,21,45,54,38,100,8,74,17,90,7,6|3|12|4|8|9|7|11|13|1|2|10|5,100,100,83,100,3,100,100,100,2,100,3,100,100,4|6|2|13|12|7|11|8|3|10|5|9|1,7,7,7,1,53,100,64,1,1,1,1,6,1,5,NA,5,7,1,NA,0,NA,2,7,7,1,1,7,NA,NA,NA,NA,NA,7,4,4,7,4,White people discrimination,2,61b4e8d6-7645-5458-8267-653c0e09ebe7,FL_36,ACB|AWB,RacialRealistic|ChristianRealistic|ChristianSymbolic|RacialSymbolic,White,2,Yes,Yes,7,6.666666667,6,5.5,5.5,7,6.4,6.666666667,5.5,4,7
12/11/21 11:05,12/11/21 11:19,100,867,1,12/11/21 11:19,EN,NA,NA,4,1,NA,NA,7,6,1,7,4,1,5,5,2,6,2,1,4,6,6,4,3,1,2,1,4,4,7,4,4,6,6,6,4,5,3,7,7,7,1,5,5,5,4,4,3,5,7,6,3,4,6,7,5,3,32,47,46,22,62,25,57,62,NA,61,12,70,12,6|9|11|12|8|1|4|2|10|13|3|5|7,71,73,49,61,51,75,66,36,10,72,41,75,15,5|7|3|13|11|4|8|1|10|2|9|6|12,7,3,3,1,36,29,85,1,2,2,2,5,1,5,NA,5,7,1,NA,1,NA,2,6,6,5,2,5,NA,NA,NA,NA,NA,5,4,4,4,2,Bias,2,61b4e7b5-1073-7d34-572b-7fe5fb961a47,FL_36,AWB|ACB,ChristianSymbolic|RacialSymbolic|RacialRealistic|ChristianRealistic,White,2,No,No,6.333333333,4.833333333,4.833333333,5.125,4.166666667,5.5,3.8,5.666666667,5.5,3.8,5.2
12/11/21 11:02,12/11/21 11:19,100,1027,1,12/11/21 11:19,EN,NA,NA,2,1,NA,NA,2,2,5,2,1,2,4,2,4,2,1,3,3,2,5,5,2,3,6,2,1,3,3,4,2,4,1,1,5,1,6,1,2,1,5,2,7,4,1,1,6,1,1,1,1,1,5,1,5,1,7,30,59,10,37,1,11,5,11,42,12,7,7,4|9|7|2|3|6|5|11|13|1|10|8|12,51,53,51,75,60,54,50,32,65,51,51,66,32,11|3|7|2|6|10|1|12|9|4|5|8|13,6,2,6,1,24,72,76,1,2,2,15,4,1,5,NA,5,2,1,NA,1,NA,2,3,2,5,5,1,NA,NA,NA,NA,NA,2,2,6,6,2,biases and discrimination,2,61b4e707-0c37-7ade-93cd-c3f6b55b5fda,FL_36,AWB|ACB,RacialRealistic|ChristianSymbolic|RacialSymbolic|ChristianRealistic,White,2,No,No,2.666666667,2.833333333,1.833333333,2.875,5.166666667,1.5,1.4,2.166666667,6.25,2,2.4
12/11/21 11:12,12/11/21 11:20,100,475,1,12/11/21 11:20,EN,NA,NA,NA,NA,4,1,2,2,6,2,1,5,2,6,5,2,1,4,2,1,7,6,1,4,6,1,1,1,4,2,1,7,1,1,7,1,7,1,1,1,7,1,7,1,1,1,6,3,3,3,2,2,6,2,5,1,7,52,82,9,82,18,75,20,25,84,50,12,16,4|8|3|10|6|2|13|11|1|9|12|5|7,90,86,86,88,79,85,86,58,86,91,85,86,75,6|9|8|2|7|3|4|11|5|12|1|13|10,7,1,7,1,48,65,71,1,2,2,2,2,1,5,NA,5,3,1,NA,1,NA,2,2,2,6,6,1,NA,NA,NA,NA,NA,4,4,6,6,4,group bias,2,61b4e9aa-0e23-f4b1-3cb4-9c044c33467f,FL_34,AWB|ACB,ChristianRealistic|RacialRealistic|RacialSymbolic|ChristianSymbolic,Christian,1,No,No,2,2.666666667,2.833333333,2.625,6.166666667,1,1.8,1,7,3.2,1.8
12/11/21 11:01,12/11/21 11:20,100,1099,1,12/11/21 11:20,EN,NA,NA,NA,NA,NA,NA,4,5,1,5,3,2,6,3,2,6,4,1,7,4,5,5,2,4,5,2,4,5,7,7,5,1,3,3,4,4,4,3,7,4,2,6,4,6,4,2,6,3,6,4,4,4,4,3,5,2,12,76,36,14,23,17,44,47,30,33,3,79,23,12|8|1|2|13|11|3|7|9|6|5|10|4,50,100,10,100,16,94,70,77,74,79,21,90,23,8|1|13|3|7|11|5|6|9|10|12|4|2,7,3,5,1,50,80,62,1,2,1,1,5,1,5,NA,5,4,1,NA,0,NA,2,5,4,4,3,2,NA,NA,NA,NA,NA,2,1,6,6,1,Grouping ethnicity and religious groups.,2,61b4e729-210b-e6b5-db17-e27430d08f80,FL_35,ACB|AWB,ChristianSymbolic|ChristianRealistic|RacialRealistic|RacialSymbolic,None,0,Yes,No,5,4.833333333,4.166666667,5.375,5.166666667,3.5,3.4,5.5,6,1.6,4
12/11/21 11:09,12/11/21 11:20,100,659,1,12/11/21 11:20,EN,NA,NA,NA,NA,NA,NA,5,5,2,6,4,2,6,5,2,6,4,2,6,7,6,5,3,3,2,4,7,7,7,7,7,1,5,6,3,5,6,6,7,7,2,7,5,7,6,5,5,6,6,6,5,6,4,6,5,4,30,84,62,61,53,55,51,48,48,39,50,56,8,13|2|4|3|5|12|11|7|10|6|8|9|1,100,100,100,100,88,100,100,54,54,100,0,100,90,6|11|10|13|2|12|9|5|8|1|4|3|7,7,4,6,1,69,88,41,1,1,2,1,6,1,5,NA,5,4,1,NA,0,NA,2,6,6,3,2,5,NA,NA,NA,NA,NA,4,4,6,6,2,Prejudice and equality,2,61b4e88c-9663-3a64-0ab4-8ca9e8b26f11,FL_35,ACB|AWB,ChristianSymbolic|ChristianRealistic|RacialRealistic|RacialSymbolic,None,0,No,Yes,5.333333333,6,5.666666667,5.75,4.166666667,4.833333333,5,6.166666667,6,2.8,5.6
12/11/21 11:02,12/11/21 11:20,100,1071,1,12/11/21 11:20,EN,NA,NA,3,1,NA,NA,4,5,4,4,4,5,6,6,6,6,5,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,6,6,7,7,7,7,6,6,7,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,82,85,80,73,81,78,81,86,85,85,77,78,78,13|3|9|2|8|10|5|7|1|6|4|11|12,84,92,92,89,86,91,95,97,94,90,94,95,94,4|1|5|2|3|6|9|10|12|11|8|13|7,7,7,7,7,87,92,49,1,2,1,15,2,NA,5,NA,5,4,1,NA,1,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,3,3,3,3,3,Race,2,61b4e7a6-cdbb-1434-6975-670848be2900,FL_36,ACB|AWB,RacialRealistic|ChristianRealistic|ChristianSymbolic|RacialSymbolic,White,2,Yes,No,4,4,6.166666667,4.625,4.333333333,4.666666667,5.2,4.5,4,3.8,3.6
12/11/21 11:03,12/11/21 11:20,100,1048,1,12/11/21 11:20,EN,NA,NA,NA,NA,NA,NA,5,4,1,5,5,1,3,3,5,3,2,2,3,5,6,5,1,4,5,1,7,7,7,7,7,1,2,3,4,2,5,2,7,6,4,5,7,7,7,5,3,5,6,6,3,2,5,2,5,2,11,42,69,6,81,16,51,74,53,79,33,65,5,2|5|6|13|12|9|8|4|10|11|7|3|1,68,53,2,97,0,92,53,41,82,53,0,96,37,2|5|1|6|7|13|9|12|3|11|8|10|4,7,5,3,4,80,89,33,1,1,1,1,6,1,5,NA,5,4,1,NA,0,NA,2,6,6,6,6,7,NA,NA,NA,NA,NA,7,7,2,1,5,Religious equality in the United States.,2,61b4e76e-cc37-5b41-9b9b-513751b2eefc,FL_35,ACB|AWB,ChristianSymbolic|RacialRealistic|ChristianRealistic|RacialSymbolic,None,0,Yes,Yes,5.5,6,5.333333333,3.5,5.666666667,2.666666667,2.4,5,4.25,6.4,4.6
12/11/21 10:59,12/11/21 11:20,100,1254,1,12/11/21 11:20,EN,NA,NA,4,1,NA,NA,5,4,4,5,3,4,5,4,3,5,3,3,5,5,5,5,3,2,3,3,3,4,5,5,6,3,5,5,4,4,3,6,5,4,3,4,3,5,4,4,4,5,4,5,4,5,4,3,5,4,29,66,33,27,43,29,29,46,39,28,28,29,60,13|7|6|11|10|1|2|4|9|8|12|3|5,49,51,51,50,50,51,52,51,51,50,53,51,50,5|13|1|10|8|12|9|6|2|4|7|11|3,5,4,3,5,50,50,69,1,2,2,1,4,1,5,NA,5,5,1,NA,1,NA,2,4,4,5,4,3,NA,NA,NA,NA,NA,5,5,5,6,3,"equality, bias, religion, minorities",2,61b4e695-1298-5731-291b-537e5305b2b5,FL_36,ACB|AWB,RacialSymbolic|RacialRealistic|ChristianRealistic|ChristianSymbolic,White,2,No,No,4.166666667,4.333333333,4.333333333,4.625,4.166666667,4.833333333,4,4.666666667,3.75,3.6,3.6
12/11/21 11:09,12/11/21 11:20,100,676,1,12/11/21 11:20,EN,NA,NA,NA,NA,4,1,7,6,1,7,1,1,7,6,4,7,5,1,7,7,7,7,1,7,7,1,7,7,7,7,7,5,3,4,5,3,5,2,7,5,6,7,7,1,6,4,5,5,3,5,5,6,5,3,5,1,42,96,97,91,90,69,95,63,28,95,NA,41,17,10|7|6|8|11|2|4|9|3|5|13|1|12,70,87,49,87,74,89,72,88,92,54,15,97,55,9|5|2|3|8|6|10|11|7|1|4|13|12,7,1,6,1,80,81,69,NA,NA,NA,2,7,1,5,NA,5,4,1,NA,0,NA,2,7,7,5,1,5,NA,NA,NA,NA,NA,7,7,6,5,4,Hiw bias people are and hiw they react to religion and if ethic groups are handle in groups,2,61b4e940-3999-9d92-6017-d54a78a3ac5c,FL_34,AWB|ACB,ChristianRealistic|RacialRealistic|RacialSymbolic|ChristianSymbolic,Christian,1,NA,NA,5.833333333,6.666666667,4.666666667,6.25,7,3,3.6,3.833333333,6.75,4.6,5.8
12/11/21 11:09,12/11/21 11:20,100,661,1,12/11/21 11:20,EN,NA,NA,4,1,NA,NA,5,3,5,4,2,2,6,6,2,7,4,1,7,7,6,6,2,2,3,2,7,7,6,4,6,5,5,5,3,4,5,5,3,4,4,5,5,3,2,3,5,3,1,3,4,2,4,3,5,4,73,40,82,21,NA,71,75,53,55,57,33,62,18,7|12|6|11|3|8|2|13|5|1|10|4|9,90,92,93,90,64,95,98,93,35,69,7,94,81,1|11|9|5|4|7|8|6|3|13|10|12|2,7,1,7,1,64,86,61,1,2,1,2,7,1,5,NA,5,6,2,NA,1,NA,2,7,7,2,1,4,NA,NA,NA,NA,NA,6,5,4,3,4,Ideas of discrimination in the world today!,1,61b4e967-0aa2-dd57-51c1-2d0b0a718062,FL_36,AWB|ACB,RacialSymbolic|ChristianRealistic|ChristianSymbolic|RacialRealistic,White,2,Yes,No,3.833333333,5.833333333,2.833333333,6.25,4.833333333,4.5,3.4,3.666666667,7,4.8,6.2
12/11/21 11:08,12/11/21 11:20,100,737,1,12/11/21 11:20,EN,NA,NA,NA,NA,4,1,7,7,1,7,4,1,1,1,4,5,1,4,5,4,7,7,1,4,7,1,1,1,7,7,6,7,1,1,7,1,7,1,6,5,1,3,3,3,6,6,4,4,3,3,1,1,7,1,5,1,12,96,88,10,84,10,76,8,89,NA,89,30,9,8|11|9|2|1|12|13|4|5|6|10|7|3,46,100,100,76,100,100,86,30,96,100,88,56,45,10|3|6|5|11|8|2|12|13|4|7|9|1,7,1,7,1,50,23,60,1,1,1,1,3,1,5,NA,5,1,1,NA,0,NA,2,3,3,7,7,2,NA,NA,NA,NA,NA,1,1,7,7,4,Not sure... Christianity and racism.,2,61b4e8ef-bcff-05c7-492e-871c7065db84,FL_34,ACB|AWB,ChristianSymbolic|RacialSymbolic|ChristianRealistic|RacialRealistic,Christian,1,Yes,Yes,6.5,4.833333333,4.333333333,3.125,6.5,1,1,4.833333333,7,1.6,2
12/11/21 11:10,12/11/21 11:21,100,636,1,12/11/21 11:21,EN,4,1,NA,NA,NA,NA,1,1,7,1,1,7,2,1,7,1,1,2,1,1,7,7,1,6,6,1,1,1,1,1,1,7,1,1,6,1,7,1,1,1,7,1,6,1,1,1,7,1,1,1,1,1,7,1,5,1,8,93,87,24,89,2,69,19,93,96,20,12,10,6|5|2|8|11|4|3|1|9|10|7|13|12,99,100,100,100,100,99,100,2,100,100,54,2,59,12|13|8|11|2|6|4|1|7|3|5|10|9,7,1,6,1,40,92,73,1,2,2,2,1,1,5,NA,5,3,1,NA,0,NA,2,1,1,7,7,1,NA,NA,NA,NA,NA,4,4,4,4,2,Bias towards specific groups,2,61b4e940-e45e-495a-82e7-0c7134e49a4f,FL_37,ACB|AWB,ChristianRealistic|RacialRealistic|RacialSymbolic|ChristianSymbolic,Black,3,No,No,1,2,2,1.75,6.666666667,1.166666667,1,1.166666667,6.75,3.6,1
12/11/21 11:12,12/11/21 11:21,100,557,1,12/11/21 11:21,EN,NA,NA,4,1,NA,NA,5,4,1,5,4,2,5,4,2,7,2,3,6,3,2,1,4,1,1,2,1,7,2,4,4,1,7,6,3,7,3,7,7,6,2,3,3,7,4,5,4,7,7,7,5,4,4,2,5,3,60,0,0,72,11,46,15,81,6,0,16,60,3,13|6|11|4|8|7|2|3|12|9|1|10|5,79,52,1,52,1,53,53,92,23,52,3,87,36,8|4|1|9|11|10|2|12|5|7|6|3|13,7,7,1,1,26,72,60,1,2,2,1,7,1,5,NA,5,7,1,NA,0,NA,2,7,7,1,1,7,NA,NA,NA,NA,NA,2,2,6,7,2,This is about how folks perceive whether or not they are being discriminated against based on various factors,1,61b4e9b2-afdf-d7b6-c2d5-3d3fc713cc2d,FL_36,ACB|AWB,RacialSymbolic|RacialRealistic|ChristianRealistic|ChristianSymbolic,White,2,No,No,5.166666667,3.166666667,5.666666667,4.75,2.5,6.166666667,3.6,5.666666667,4,1.8,7
12/11/21 11:10,12/11/21 11:22,100,719,1,12/11/21 11:22,EN,NA,NA,NA,NA,NA,NA,7,7,1,7,7,1,7,7,1,7,7,1,1,7,7,7,1,1,1,4,1,1,1,1,1,1,7,7,1,5,1,6,7,4,6,7,1,7,5,7,1,5,6,7,7,7,4,7,5,7,74,72,78,70,43,100,18,65,28,57,55,87,96,7|1|6|9|3|5|8|11|12|4|10|2|13,87,97,86,100,45,91,75,91,89,53,82,93,83,12|6|7|2|3|9|8|5|1|13|10|4|11,7,5,7,1,90,28,64,1,1,1,1,4,1,5,NA,5,4,1,NA,0,NA,2,4,4,3,5,2,NA,NA,NA,NA,NA,7,7,5,7,7,good,2,61b4e91b-537b-1d15-9796-8b334bd613c0,FL_35,AWB|ACB,RacialSymbolic|ChristianRealistic|RacialRealistic|ChristianSymbolic,None,0,Yes,Yes,7,1,5.166666667,6.25,4.5,6.5,6.4,5.666666667,6,5,3.6
12/11/21 11:13,12/11/21 11:22,100,550,1,12/11/21 11:22,EN,NA,NA,NA,NA,NA,NA,3,3,3,5,3,3,3,3,3,5,4,3,4,5,4,4,2,4,4,3,4,5,5,6,3,3,4,4,4,4,4,4,5,5,4,5,4,5,4,4,4,5,5,5,5,4,4,4,5,4,59,65,75,54,69,52,69,52,58,75,52,64,NA,10|11|8|6|4|13|5|9|1|2|12|7|3,74,69,37,83,45,76,66,37,59,66,44,75,67,3|8|12|11|1|10|7|13|2|9|5|6|4,5,3,3,2,50,52,74,1,2,1,1,4,1,5,NA,5,4,1,NA,1,NA,2,5,5,3,2,5,NA,NA,NA,NA,NA,6,6,2,2,5,People,2,61b4e993-b211-061a-83a5-ecd74947d4f1,FL_35,AWB|ACB,RacialRealistic|ChristianSymbolic|ChristianRealistic|RacialSymbolic,None,0,Yes,No,4,4.333333333,4.5,4.25,4.5,4,4.2,4.666666667,4.75,5.8,5.2
12/11/21 11:13,12/11/21 11:22,100,545,1,12/11/21 11:22,EN,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,1,1,2,3,2,2,3,2,2,3,2,2,3,2,2,4,3,1,1,2,2,1,1,4,2,3,3,5,2,3,4,3,3,5,5,2,1,6,3,5,2,48,60,68,30,72,31,38,29,46,41,52,53,79,8|3|13|9|2|6|5|11|12|7|4|10|1,52,84,54,44,50,50,44,75,54,41,53,50,56,10|11|2|9|5|3|8|6|1|4|12|13|7,6,6,5,3,54,82,62,1,2,1,2,7,1,5,NA,5,7,1,NA,0,NA,2,6,7,7,7,7,NA,NA,NA,NA,NA,7,6,7,7,7,the kind of person who you are,2,61b4ea1d-eef7-108a-5520-5ed7a2419472,FL_35,ACB|AWB,ChristianRealistic|ChristianSymbolic|RacialRealistic|RacialSymbolic,None,0,Yes,No,3.5,2.666666667,3.833333333,2.75,3.666666667,3,2,3.166666667,4.5,4.4,4.4
12/11/21 11:17,12/11/21 11:23,100,350,1,12/11/21 11:23,EN,NA,NA,NA,NA,4,1,7,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,4,5,6,76,85,44,90,84,81,61,74,63,83,95,91,71,10|13|2|9|11|1|12|3|7|6|4|8|5,72,81,78,90,69,74,84,76,91,89,38,91,60,2|5|10|3|12|7|9|1|4|8|11|6|13,5,4,4,4,76,83,94,1,1,1,1,6,1,5,NA,5,6,1,NA,0,NA,2,7,7,2,2,3,NA,NA,NA,NA,NA,4,4,4,3,3,"Race, equality and religion",2,61b4eafa-15ec-76dd-984c-3520488518ea,FL_34,ACB|AWB,ChristianRealistic|ChristianSymbolic|RacialSymbolic|RacialRealistic,Christian,1,Yes,Yes,5.5,5,5.833333333,5,4.666666667,4.666666667,4.8,4.666666667,4.25,4,5.8
12/11/21 11:13,12/11/21 11:23,100,623,1,12/11/21 11:23,EN,NA,NA,4,1,NA,NA,6,4,1,7,4,1,7,5,1,7,4,1,7,7,5,5,5,4,4,2,3,4,7,7,4,7,6,7,2,6,2,7,7,7,2,7,4,7,5,6,4,7,7,6,6,6,4,4,5,6,79,76,62,85,85,85,64,87,41,77,NA,90,69,1|13|5|3|9|7|2|6|4|8|10|12|11,81,76,7,85,21,81,76,85,10,77,6,92,48,12|11|13|8|5|9|3|4|6|1|10|7|2,5,5,3,4,61,88,76,1,1,2,2,7,1,5,NA,5,7,1,NA,0,NA,2,7,7,1,1,4,NA,NA,NA,NA,NA,7,7,3,3,3,How people perceive themselves and others,1,61b4e905-dc01-e8a2-d6be-331607c43cd0,FL_36,ACB|AWB,ChristianRealistic|ChristianSymbolic|RacialRealistic|RacialSymbolic,White,2,No,Yes,5.833333333,5.333333333,5.833333333,6.375,4.5,6.333333333,5.2,6.333333333,3.75,5.4,6.4
