StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,ConsentQuestion,Age18,Age_1,US,SES,Employed,Employed_5_TEXT,Religion,Religion_11_TEXT,Education,Race,Race_8_TEXT,Q174,Q175,Q176,ACBMC1,ACBMC2,Q177,Q178,Q179,AWBMC1,AWBMC2,Q181,Q182,Q183,ABBMC1,ABBMC2,AWB1,AWB2,AWB3,AWB4,AWB5,AWB6,Attention,AWB7,ACB1,ACB2,ACB3,ACB4,ACB5,ACB6,ACB7,ABB1,ABB2,ABB3,ABB4,ABB5,ABB6,ABB7,CN1,CN2,CN3,CN4,CN5,CN6,CN7,ACBMC3,AWBMC3,ABBMC3,Persuasive,Summary,ChristWhite_1,ChristBlack_1,BlackChrist_1,WhiteChrist_1,CeqW,CeqB,AeqW,AeqB,CeqA,WeqA,BeqA,WCeqA,BCeqA,AeqA,BAeqA,WAeqA,LGBTQD1,LGBTQD2,LGBTQD3,LGBTQD4,LGBTQD5,LGBTQD6,VS1,VS2,VS3,VS4,SE1,SE2,SE3,SE4,SE5,RaceTeaching1,RaceTeaching2,RaceTeaching3,Surveil1,Surveil2,Surveil3,Defund1,Defund2,Defund3,Defund4,CID1,CID2,WID1,WID2,BID1,BID2,Conservatism,Denomination,Denomination_5_TEXT,Fundamentalist,FundamentalismCont,Evangelical,Gender,Gender_4_TEXT,Sexual_Orientation,Sexual_Orientation_4_TEXT,Trans,Similar,AssumeChristWhiteYes,AssumeWhiteChristYes,AssumeBlackChristYes,AssumeChristWhite,AssumeWhiteChrist,AssumeBlackChrist,Study_Summary,Participant_Experien,gc,term,Ethnicity,LS,FL_4_DO,FL_6_DO,FL_9_DO,FL_10_DO,FL_12_DO,Percentages_DO,PercentagesRaceChristian_DO,ReligionRaceCircleOverlap2_DO,TrueAmericanCircle2_DO,minutes,B,W,Black,White,Bias,Biasn,AntiChristianBias,AntiWhiteBias,AntiBlackBias,ChristianNationalism,LGBTQDiscrim,VotingSupression,SelfEsteem,AvoidRaceTeaching,MuslimSurveillance,DefundPolice,ChristianID,WhiteID,BlackID
Start Date,End Date,Progress,Duration (in seconds),Finished,Recorded Date,User Language,Q_RecaptchaScore,Do you consent to answer questions to the best of your ability?,Are you at least 18 years old?,What is your age? - Age,Do you currently live in the United States?,What is your yearly household income?,Are you employed? - Selected Choice,Are you employed? - Other: - Text,"What is your present religion, if any? - Selected Choice","What is your present religion, if any? - Something else: - Text",What best describes the highest level of education you have completed?,What is your race/ethnicity? (Check all that apply) - Selected Choice,What is your race/ethnicity? (Check all that apply) - Other (please specify): - Text,How would you describe your memory?,Do you have trouble focusing?,"When learning and memorizing information, do you prefer information to be presented in an auditory or visual format?",Which of the following did the article NOT discuss?,"According to the article, many Christians perceive bias in the U.S.",How would you describe your memory?,Do you have trouble focusing?,"When learning and memorizing information, do you prefer information to be presented in an auditory or visual format?",Which of the following did the article NOT discuss?,"According to the article, many White people perceive bias in the U.S.",How would you describe your memory?,Do you have trouble focusing?,"When learning and memorizing information, do you prefer information to be presented in an auditory or visual format?",Which of the following did the article NOT discuss?,"According to the article, many Black people perceive bias in the U.S.",White people are victims of prejudice in the U.S.,White people's freedoms are restricted as a result of discrimination in the U.S.,Discrimination against White people is on the rise in the U.S.,White people do not experience racial bias in the U.S.,The tables have turned; White people are now likely to experience discrimination,Recent efforts to achieve racial equality have disadvantaged White people,Please select 5 to show that you're paying attention. Thank you.,White people face more bias and discrimination than most groups in America,Christians are victims of prejudice in the U.S.,Christians' freedoms are restricted as a result of discrimination in the U.S.,Christians are unlikely to be victims of religious discrimination in the U.S.,Discrimination against Christians is on the rise in the U.S.,Christians do not have as many freedoms as non-Christians in the U.S.,Christians do not experience religious bias in the U.S.,Christians face more bias and discrimination than most groups in America,Black people are victims of prejudice in the U.S.,Black people's freedoms are restricted as a result of discrimination in the U.S.,Black people are unlikely to be victims of racial discrimination in the U.S.,Discrimination against Black people is on the rise in the U.S.,Black people do not have as many freedoms as non-Black people in the U.S.,Black people do not experience racial bias in the U.S.,Black people face more bias and discrimination than most groups in America,The federal government should declare the United States a Christian Nation,The federal government should advocate Christian values,The federal government should allow the display of religious symbols in public spaces,The federal government should allow prayer in public schools,The success of the United States is part of God’s plan,The federal government should enforce a strict separation of church and state,I consider founding documents like the Declaration of Independence and the U.S. Constitution to be divinely inspired,Which of the following did the article discuss?,Which of the following did the article discuss?,Which of the following did the article discuss?,How persuasive was the article you read at the beginning of the study?,"Please provide a short, one-sentence summary of the article:",What percentage of true Christians in the U.S. do you think are White? - Percent,What percentage of true Christians in the U.S. do you think are Black? - Percent,What percentage of Black people in the U.S. do you think are Christian? - Percent,What percentage of White people in the U.S. do you think are Christian? - Percent,Please select the image that best describes the relationship between being truly Christian and being truly White.,Please select the image that best describes the relationship between being truly Christian and being truly Black.,Please select the image that best describes the relationship between being truly Atheist and being truly White.,Please select the image that best describes the relationship between being truly Atheist and being truly Black.,Please select the image that best describes the relationship between being Christian and being a true American.,Please select the image that best describes the relationship between being White and being a true American.,Please select the image that best describes the relationship between being Black and being a true American.,Please select the image that best describes the relationship between being a White Christian and being a true American.,Please select the image that best describes the relationship between being a Black Christian and being a true American.,Please select the image that best describes the relationship between being an Atheist and being a true American.,Please select the image that best describes the relationship between being a Black Atheist and being a true American.,Please select the image that best describes the relationship between being a White Atheist and being a true American.,Children should not be taught about sexual orientation or gender identity in schools,Transgender people should use the bathroom that corresponds with their sex assigned at birth,Transgender women should not be able to play women’s sports,Religious people should have the right to refuse service to LGBT people when it goes against their religious values,It is wrong for doctors to administer puberty blockers or other gender affirming treatments to transgender children,The U.S. Supreme Court should overturn the legalization of gay marriage,Felons should not be allowed to vote in U.S. elections,Voters should have to provide more proof of their identity,It should be easier to vote in the U.S.,The U.S. should automatically register voters,"On the whole, I am satisfied with myself",I feel that I have a number of good qualities,I feel I do not have much to be proud of,I certainly feel useless at times,"All in all, I am inclined to feel that I am a failure",Critical Race Theory should not be taught to children in school,Elementary schools should avoid topics related to race,Books that advocate critical race theories should not be in schools,Increased surveillance of Arabs in the U.S. is necessary to avoid terrorist attacks,"To ensure public safety, the U.S. must surveil Muslims/Mosques in particular",Ordinary Americans need to keep a watchful eye on their Muslim neighbors,Police budgets are far larger than necessary,Increasing funding to police does not increase safety,The bulk of police funding could be better spent elsewhere,Police should be supported,My religion is an important reflection of who I am,"In general, my religion is an important part of my self-image",Being White is an important reflection of who I am,"In general, being White is an important part of my self-image",Being Black is an important reflection of who I am,"In general, being Black is an important part of my self-image","In general, do you think of yourself as _______?",What best describes your denomination? - Selected Choice,What best describes your denomination? - Other: - Text,Do you consider yourself a fundamentalist Christian (a fundamentalist Christian is someone who believes in the literal truth of the Bible)?,Which of these statements most closely describes your view of the Bible,"Would you describe yourself as ""born-again"" and/or an evangelical Christian?",What most closely describes your gender identity? - Selected Choice,What most closely describes your gender identity? - Prefer to self-describe - Text,How do you identify in terms of sexual orientation? - Selected Choice,How do you identify in terms of sexual orientation? - Prefer to self-describe - Text,Are you transgender?,Have you completed a study similar to this one previously?,"When you read about Christians who feel discriminated against, did you make any assumptions about the racial group these Christians belonged to?","When you read about White people who feel discriminated against, did you make any assumptions about the religious group these White people belonged to?","When you read about Black people who feel discriminated against, did you make any assumptions about the religious group these Black people belonged to?","When you read about Christians who feel discriminated against, what racial group did you assume most of these Christians belonged to?","When you read about White people who feel discriminated against, what religious group did you assume most of these White people belonged to?","When you read about Black people who feel discriminated against, what religious group did you assume most of these Black people belonged to?",Why do you think this study was conducted?,Feel free to tell us anything else you would like about your experiences with this study,gc,term,Ethnicity,LS,FL_4 - Block Randomizer - Display Order,FL_6 - Block Randomizer - Display Order,FL_9 - Block Randomizer - Display Order,FL_10 - Block Randomizer - Display Order,FL_12 - Block Randomizer - Display Order,Percentages - Display Order,Percentages Race Christian - Display Order,Religion Race Circle Overlap 2 - Display Order,True American Circle 2 - Display Order,Duration (in seconds),,,,,,,,,,,,,,,,,,,
6/28/22 2:03,6/28/22 2:17,100,833,1,6/28/22 2:17,EN,1,1,1,67,1,3,4,NA,1,NA,6,1,NA,NA,NA,NA,NA,NA,10,5,11,4,1,NA,NA,NA,NA,NA,5,4,7,1,7,7,5,5,4,7,7,7,2,2,4,6,6,7,7,1,7,4,5,5,5,5,5,4,5,NA,3,NA,2,It was not informative and lacked actual facts,72,77,81,68,2,4,1,5,1,5,3,4,1,1,2,5,7,7,7,1,7,4,1,7,1,4,7,7,2,4,1,7,7,7,1,1,1,1,1,1,7,4,5,1,1,NA,NA,4,1,NA,0,4,0,2,NA,1,NA,0,3,NA,2,NA,NA,NA,NA,To gauge racism in the United States,"Good survey, thought provoking",1,NA,White,1293,Anti-WhiteBlock,Anti-ChristianBias|Anti-BlackBias|FL_84,Percentages|PercentagesRaceChristian,ReligionRaceCircleOverlap2|TrueAmericanCircle2,VoterSuppression|Self-Esteem|TeachingRaceinSchools|MuslimSurveillanceAttitudes|DefundPolice,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqB|AeqB|CeqW|AeqW,Q203|WAeqA|WeqA|BAeqA|WCeqA|CeqA|BCeqA|BeqA|AeqA,13.88333333,non-Black,White,White,White,White,2,4.428571429,6,3.714285714,4.571428571,5.5,3.25,1.8,7,1,1,4.5,1,NaN
6/28/22 1:47,6/28/22 2:39,100,3095,1,6/28/22 2:39,EN,0.899999976,1,1,31,1,1,3,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,5,4,1,5,4,4,4,3,4,5,4,4,4,5,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,NA,NA,2,5,I don't known,47,55,58,57,2,1,1,2,1,1,1,4,1,2,1,3,4,4,4,5,4,4,3,4,4,4,3,4,4,6,2,4,3,3,4,5,4,4,4,5,4,4,3,4,3,NA,NA,4,1,NA,0,3,0,1,NA,1,NA,0,3,NA,NA,2,NA,NA,NA,I don't know,I don't know,1,NA,White,1293,Anti-BlackBlock,Anti-ChristianBias|FL_84|Anti-BlackBias,Percentages|PercentagesRaceChristian,TrueAmericanCircle2|ReligionRaceCircleOverlap2,MuslimSurveillanceAttitudes|DefundPolice|VoterSuppression|Self-Esteem|TeachingRaceinSchools,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqW|AeqW|CeqB|AeqB,Q203|BAeqA|WCeqA|WeqA|CeqA|BeqA|BCeqA|WAeqA|AeqA,51.58333333,non-Black,White,White,White,Black,3,3.714285714,4,3.857142857,3,4.166666667,4.25,4.2,3.333333333,4.333333333,4.25,3.5,3.5,NaN
6/28/22 2:23,6/28/22 2:44,100,1286,1,6/28/22 2:44,EN,1,1,1,51,1,3,2,NA,1,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,4,5,5,3,3,4,5,3,1,4,2,3,2,4,3,1,4,3,4,4,4,4,4,4,3,NA,NA,NA,NA,NA,78,80,84,78,4,4,1,1,4,4,4,4,4,3,2,2,6,4,6,6,6,5,2,6,4,4,6,6,2,2,2,2,3,3,3,3,5,3,5,4,5,5,5,6,5,NA,NA,6,1,NA,0,3,0,1,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,I don't know,No,1,NA,White,1293,ControlBlock,Anti-BlackBias|Anti-ChristianBias|FL_84,PercentagesRaceChristian|Percentages,ReligionRaceCircleOverlap2|TrueAmericanCircle2,VoterSuppression|Self-Esteem|MuslimSurveillanceAttitudes|TeachingRaceinSchools|DefundPolice,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqB|AeqB|CeqW|AeqW,Q203|AeqA|WAeqA|BeqA|CeqA|BAeqA|WeqA|BCeqA|WCeqA,21.43333333,non-Black,White,White,White,None,0,2.857142857,3.571428571,2.857142857,3.571428571,5.5,4,2,2.666666667,3.666666667,3.75,5,5.5,NaN
6/28/22 2:40,6/28/22 2:49,100,520,1,6/28/22 2:49,EN,0.899999976,1,1,67,1,4,4,NA,1,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,3,2,5,1,1,1,7,1,1,7,1,7,7,1,7,7,1,7,1,1,3,3,2,4,3,NA,NA,NA,NA,NA,58,57,70,60,3,3,3,3,3,4,3,4,3,4,3,3,1,1,1,1,1,1,4,5,6,6,6,6,2,3,3,2,1,1,3,1,1,4,5,4,4,5,4,2,2,NA,NA,2,2,NA,0,3,0,1,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,To know viewpoints from different races,Thank you for this study,1,NA,White,1293,ControlBlock,FL_84|Anti-BlackBias|Anti-ChristianBias,PercentagesRaceChristian|Percentages,TrueAmericanCircle2|ReligionRaceCircleOverlap2,DefundPolice|Self-Esteem|TeachingRaceinSchools|VoterSuppression|MuslimSurveillanceAttitudes,Q76|ChristBlack|ChristWhite,Q189|BlackChrist|WhiteChrist,Q1|CeqW|AeqB|AeqW|CeqB,Q203|WCeqA|BeqA|AeqA|WeqA|BCeqA|WAeqA|BAeqA|CeqA,8.666666667,non-Black,White,White,White,None,0,1,1.714285714,7,2.142857143,1,4.75,2.4,1.333333333,1.666666667,4.25,4.5,2,NaN
6/28/22 3:06,6/28/22 3:14,100,500,1,6/28/22 3:14,EN,1,1,1,70,1,4,4,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,5,4,5,2,2,2,2,2,2,2,2,5,5,2,2,3,2,3,2,2,2,2,2,3,2,NA,NA,NA,NA,NA,71,72,73,74,3,3,3,3,3,3,3,3,3,3,3,3,5,6,7,1,2,1,1,2,6,2,6,6,1,1,1,4,3,3,1,1,1,2,1,1,7,2,2,5,4,NA,NA,4,2,NA,0,3,0,2,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,looking for prejudices,NA,1,NA,White,1293,ControlBlock,FL_84|Anti-BlackBias|Anti-ChristianBias,PercentagesRaceChristian|Percentages,TrueAmericanCircle2|ReligionRaceCircleOverlap2,TeachingRaceinSchools|Self-Esteem|DefundPolice|MuslimSurveillanceAttitudes|VoterSuppression,Q76|ChristWhite|ChristBlack,Q189|BlackChrist|WhiteChrist,Q1|CeqW|AeqW|AeqB|CeqB,Q203|BCeqA|WeqA|AeqA|BeqA|BAeqA|WCeqA|CeqA|WAeqA,8.333333333,non-Black,White,White,White,None,0,3.142857143,4.428571429,4.285714286,2.142857143,3.666666667,5.25,1.4,3.333333333,1,1.25,2,4.5,NaN
6/28/22 3:13,6/28/22 3:29,100,971,1,6/28/22 3:29,EN,0.899999976,1,1,35,1,4,1,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,10,4,5,4,1,NA,NA,NA,NA,NA,3,1,3,3,4,1,5,3,1,1,7,1,1,7,1,1,1,3,1,1,3,1,1,1,5,5,2,1,3,NA,4,NA,1,About race,50,50,50,50,5,4,1,1,5,5,5,5,5,1,1,1,7,7,7,1,7,1,1,7,1,1,7,7,1,1,1,1,7,7,4,4,1,1,4,3,7,4,4,7,4,NA,NA,4,1,NA,0,3,0,1,NA,1,NA,0,3,NA,2,NA,NA,NA,NA,To see how someone feels about current issues,NA,1,NA,White,1293,Anti-WhiteBlock,Anti-BlackBias|FL_84|Anti-ChristianBias,Percentages|PercentagesRaceChristian,TrueAmericanCircle2|ReligionRaceCircleOverlap2,Self-Esteem|MuslimSurveillanceAttitudes|VoterSuppression|DefundPolice|TeachingRaceinSchools,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|AeqB|CeqB|AeqW|CeqW,Q203|BAeqA|CeqA|BCeqA|BeqA|AeqA|WCeqA|WeqA|WAeqA,16.18333333,non-Black,White,White,White,White,2,1,2.857142857,2.142857143,3.142857143,5,2.5,1,5,3,2.25,4,5.5,NaN
6/28/22 3:12,6/28/22 3:29,100,1066,1,6/28/22 3:29,EN,0.899999976,1,1,33,1,1,3,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,9,7,11,4,1,NA,NA,NA,NA,NA,5,3,4,4,5,5,5,1,4,4,5,5,1,3,3,7,5,2,7,1,1,3,2,5,5,5,5,1,5,NA,4,NA,7,White people being discriminated by all types of incidents Jones going to school,80,72,19,39,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,1,1,7,7,7,7,1,2,1,1,1,1,4,1,1,1,1,2,7,5,5,7,4,NA,NA,7,2,NA,1,4,1,1,NA,1,NA,0,3,NA,1,NA,NA,4,NA,Getting everything about everyone. Information from all sources,Great survey topics,1,NA,White,1293,Anti-WhiteBlock,FL_84|Anti-BlackBias|Anti-ChristianBias,PercentagesRaceChristian|Percentages,TrueAmericanCircle2|ReligionRaceCircleOverlap2,VoterSuppression|MuslimSurveillanceAttitudes|DefundPolice|Self-Esteem|TeachingRaceinSchools,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|AeqB|CeqW|CeqB|AeqW,Q203|WCeqA|WAeqA|WeqA|BAeqA|CeqA|BeqA|AeqA|BCeqA,17.76666667,non-Black,White,White,White,White,2,3.571428571,3.857142857,5.142857143,4.571428571,6,7,1.2,1,2,1.25,5,5.5,NaN
6/28/22 3:27,6/28/22 3:43,100,999,1,6/28/22 3:43,EN,0.800000012,1,1,33,1,4,1,NA,1,NA,6,1,NA,NA,NA,NA,NA,NA,10,4,5,4,1,NA,NA,NA,NA,NA,4,3,3,2,4,2,5,3,1,1,7,1,1,1,1,7,7,1,1,7,1,7,4,4,5,5,5,5,5,NA,3,NA,7,It's enlightening,80,20,19,77,1,3,4,1,4,2,2,3,3,2,1,5,1,7,7,7,4,7,3,7,7,7,7,7,7,1,1,7,7,7,7,2,2,4,3,2,7,7,7,7,7,NA,NA,7,1,NA,1,3,1,1,NA,1,NA,0,1,NA,1,NA,NA,6,NA,To know people feel about discrimination,Ask questions about people's emotions,1,NA,White,1293,Anti-WhiteBlock,Anti-BlackBias|FL_84|Anti-ChristianBias,Percentages|PercentagesRaceChristian,ReligionRaceCircleOverlap2|TrueAmericanCircle2,TeachingRaceinSchools|DefundPolice|Self-Esteem|VoterSuppression|MuslimSurveillanceAttitudes,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqB|AeqW|CeqW|AeqB,Q203|BAeqA|BeqA|CeqA|WCeqA|BCeqA|WAeqA|AeqA|WeqA,16.65,non-Black,White,White,White,White,2,1.857142857,3.571428571,6.142857143,4.142857143,5.5,5,2.2,7,3.666666667,2.5,7,7,NaN
6/28/22 4:04,6/28/22 4:14,100,582,1,6/28/22 4:14,EN,1,1,1,25,1,4,1,NA,1,NA,4,1,NA,8,9,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,5,5,6,6,5,5,6,5,5,6,6,5,6,6,6,6,4,4,4,4,4,4,4,4,NA,NA,6,Christians being facing prejudice in workplace,86,84,81,88,4,5,5,4,5,4,4,5,4,5,3,4,6,6,6,6,6,6,5,5,5,5,7,6,7,7,6,4,4,4,2,2,2,4,5,4,4,6,5,6,6,NA,NA,6,2,NA,1,4,1,2,NA,1,NA,0,3,1,NA,NA,6,NA,NA,I love it,None,1,NA,White,1293,Anti-ChristianBlock,Anti-ChristianBias|Anti-BlackBias|FL_84,Percentages|PercentagesRaceChristian,TrueAmericanCircle2|ReligionRaceCircleOverlap2,MuslimSurveillanceAttitudes|Self-Esteem|VoterSuppression|DefundPolice|TeachingRaceinSchools,Q76|ChristBlack|ChristWhite,Q189|WhiteChrist|BlackChrist,Q1|AeqW|AeqB|CeqB|CeqW,Q203|BCeqA|WAeqA|WeqA|BeqA|BAeqA|AeqA|WCeqA|CeqA,9.7,non-Black,White,White,White,Christian,1,4.857142857,5.285714286,5,3.714285714,6,4,4.6,4,2,4.25,5.5,6,NaN
6/28/22 4:16,6/28/22 4:36,100,1249,1,6/28/22 4:36,EN,0.899999976,1,1,73,1,3,4,NA,1,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,5,4,3,5,2,4,4,4,5,1,1,1,5,2,2,3,2,3,5,3,4,3,4,4,3,4,NA,NA,NA,NA,NA,51,49,70,70,5,5,4,4,5,5,5,5,5,3,4,4,6,6,6,2,6,4,6,6,2,1,7,7,1,1,1,7,2,4,5,2,3,2,5,2,7,6,6,5,3,NA,NA,6,2,NA,0,2,1,1,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,To understand better the racial diversity in the country,Interesting study.  Interested to see results too.,1,NA,White,1293,ControlBlock,FL_84|Anti-BlackBias|Anti-ChristianBias,PercentagesRaceChristian|Percentages,ReligionRaceCircleOverlap2|TrueAmericanCircle2,Self-Esteem|MuslimSurveillanceAttitudes|DefundPolice|VoterSuppression|TeachingRaceinSchools,Q76|ChristBlack|ChristWhite,Q189|BlackChrist|WhiteChrist,Q1|CeqB|CeqW|AeqW|AeqB,Q203|BCeqA|WeqA|CeqA|BeqA|WCeqA|BAeqA|AeqA|WAeqA,20.81666667,non-Black,White,White,White,None,0,3.714285714,2.714285714,4,3.571428571,5,1.75,1,4.333333333,3.333333333,2.5,6,4,NaN
6/28/22 4:19,6/28/22 4:59,100,2408,1,6/28/22 4:59,EN,1,1,1,79,1,2,4,NA,1,NA,5,1,NA,10,5,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,2,6,6,5,4,7,6,5,6,4,1,2,5,5,3,3,4,3,4,5,5,5,5,5,1,5,4,NA,NA,7,"Christians are now experiencing prejudice in the workplace, in scientific fields and in laws violating their moral values.",30,30,36,40,5,5,1,1,5,3,5,5,5,1,1,1,3,7,4,5,7,7,7,7,4,1,7,7,1,1,1,1,1,7,5,7,3,1,1,1,7,7,7,4,4,NA,NA,7,1,NA,1,3,1,1,NA,1,NA,0,3,2,NA,NA,NA,NA,NA,To let people know that many Christians feel discriminated against.,Very interesting and much to think about,1,NA,White,1293,Anti-ChristianBlock,FL_84|Anti-ChristianBias|Anti-BlackBias,Percentages|PercentagesRaceChristian,TrueAmericanCircle2|ReligionRaceCircleOverlap2,Self-Esteem|VoterSuppression|MuslimSurveillanceAttitudes|TeachingRaceinSchools|DefundPolice,Q76|ChristBlack|ChristWhite,Q189|BlackChrist|WhiteChrist,Q1|CeqW|AeqW|AeqB|CeqB,Q203|WAeqA|CeqA|WCeqA|BeqA|BAeqA|BCeqA|WeqA|AeqA,40.13333333,non-Black,White,White,White,Christian,1,5,5.571428571,4.428571429,5,5.5,1.75,1,3,5,1,7,4,NaN
6/28/22 4:56,6/28/22 5:10,100,859,1,6/28/22 5:10,EN,1,1,1,34,1,4,1,NA,1,NA,9,1,NA,10,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,1,7,7,5,7,7,7,1,7,7,1,7,7,7,7,1,7,1,7,5,5,5,5,5,5,5,2,NA,NA,7,It was really appealing for sympathy,89,83,95,78,4,4,1,1,1,4,5,5,5,1,4,5,1,7,1,7,1,7,7,7,7,7,7,7,1,1,1,7,7,1,7,7,7,1,1,7,7,7,7,7,7,NA,NA,1,2,NA,1,4,1,2,NA,1,NA,0,1,1,NA,NA,1,NA,NA,To get opinions on racial discrimination,Enjoying questions,1,NA,White,1293,Anti-ChristianBlock,Anti-BlackBias|FL_84|Anti-ChristianBias,PercentagesRaceChristian|Percentages,TrueAmericanCircle2|ReligionRaceCircleOverlap2,VoterSuppression|MuslimSurveillanceAttitudes|TeachingRaceinSchools|DefundPolice|Self-Esteem,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqW|AeqW|CeqB|AeqB,Q203|WAeqA|BAeqA|WCeqA|CeqA|AeqA|WeqA|BCeqA|BeqA,14.31666667,non-Black,White,White,White,Christian,1,7,7,5.285714286,4.428571429,4,4,1,5,7,2.5,7,7,NaN
6/28/22 5:12,6/28/22 5:22,100,552,1,6/28/22 5:22,EN,1,1,1,26,1,3,1,NA,1,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,4,4,1,7,7,7,1,1,7,5,7,7,7,7,7,1,1,7,7,7,7,7,1,7,7,5,5,5,5,5,5,5,NA,NA,1,7,Was about racial,72,30,36,61,2,1,3,2,2,1,2,5,1,2,2,2,7,7,7,1,1,7,1,7,7,7,7,7,1,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,NA,NA,1,1,NA,1,4,1,2,NA,1,NA,0,1,NA,NA,1,NA,NA,7,High quality,Was good and interesting,1,NA,White,1293,Anti-BlackBlock,Anti-BlackBias|FL_84|Anti-ChristianBias,Percentages|PercentagesRaceChristian,TrueAmericanCircle2|ReligionRaceCircleOverlap2,Self-Esteem|MuslimSurveillanceAttitudes|DefundPolice|TeachingRaceinSchools|VoterSuppression,Q76|ChristWhite|ChristBlack,Q189|WhiteChrist|BlackChrist,Q1|CeqW|AeqB|CeqB|AeqW,Q203|WCeqA|BCeqA|CeqA|WeqA|BeqA|WAeqA|BAeqA|AeqA,9.2,non-Black,White,White,White,Black,3,5.285714286,6.142857143,4.428571429,4.428571429,5,5.5,3.4,5,7,5.5,7,7,NaN
6/28/22 5:18,6/28/22 5:34,100,992,1,6/28/22 5:34,EN,0.800000012,1,1,58,1,2,4,NA,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,7,1,1,5,1,1,1,7,1,4,7,1,7,7,1,6,6,1,6,4,4,4,5,5,3,4,NA,NA,NA,NA,NA,70,38,40,70,4,2,2,2,4,4,2,4,1,1,1,1,7,4,7,7,7,7,7,7,7,1,5,6,2,3,3,7,1,7,4,4,4,1,4,2,7,7,6,4,4,NA,NA,6,1,NA,1,4,1,2,NA,1,NA,0,3,NA,NA,NA,NA,NA,NA,To help people of different races to get along,It was interesting,1,NA,White,1293,ControlBlock,Anti-ChristianBias|FL_84|Anti-BlackBias,Percentages|PercentagesRaceChristian,TrueAmericanCircle2|ReligionRaceCircleOverlap2,TeachingRaceinSchools|DefundPolice|VoterSuppression|MuslimSurveillanceAttitudes|Self-Esteem,Q76|ChristBlack|ChristWhite,Q189|WhiteChrist|BlackChrist,Q1|CeqW|AeqB|CeqB|AeqW,Q203|WAeqA|WCeqA|BCeqA|BAeqA|BeqA|WeqA|CeqA|AeqA,16.53333333,non-Black,White,White,White,None,0,1.428571429,1,6.571428571,4.142857143,6.5,2.5,2.6,5,4,2,6.5,4,NaN
