StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,manchk_wb,manchk2_wb,manchk_cb,manchk2_cb,manchk_ec,Q128,WhiteBias_Concern1,WhiteBias_Concern2,ChristianBias_Concern1,ChristianBias_Concern2,BlackBias_Concern1,BlackBias_Concern2,AP_1_1,AP_2,AP_3,AP_5_1,AP_6_1,AP_7,OCI_1,OCI_2,OCI_3,OCI_4,Fight4Christians,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4Atheists,Fight4Latin,wcp_1_1,wcp_2,wcp_3,wcp_4,wcp_5,wcp_6,Q132,PROLIFIC_PID,FL_6_DO,Condition_Christ,Condition_White,Condition,Offensive,WhiteBias_Concern,ChristianBias_Concern,BlackBias_Concern
4/21/23 21:43,4/21/23 21:50,100,451,1,4/21/23 21:50,EN,1,2,NA,28,1,4,1,1,1,NA,2,2,2,NA,NA,3,NA,NA,1,NA,NA,NA,3,4,6,7,2,4,51,5,1,4,7,3,2,3,2,3,6,4,3,3,3,2,3,72,5,4,5,5,5,628f8ebcf49cbc7cc6e7d873,628f8ebcf49cbc7cc6e7d873,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.5,3.5,6.5,3
4/21/23 21:54,4/21/23 21:59,100,269,1,4/21/23 21:59,EN,1,2,NA,26,2,6,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,NA,NA,1,NA,4,4,4,6,2,2,30,6,1,7,7,5,2,2,2,2,6,6,3,3,3,1,3,98,6,5,5,6,6,5c1449f1b439140001543ec1,5c1449f1b439140001543ec1,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,4,5,2
4/21/23 22:12,4/21/23 22:15,100,189,1,4/21/23 22:15,EN,0.899999976,2,NA,37,2,5,1,1,1,NA,1,5,3,NA,2,4,1,NA,NA,NA,NA,NA,6,5,5,5,2,2,11,6,1,7,6,3,5,6,5,6,5,6,2,2,3,2,2,91,6,6,5,6,5,5a2f3adfda55f80001ac23cf,5a2f3adfda55f80001ac23cf,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.5,5.5,5,2
4/21/23 22:32,4/21/23 22:38,100,329,1,4/21/23 22:38,EN,0.899999976,2,NA,26,2,3,1,1,1,NA,2,7,3,NA,2,4,NA,NA,1,NA,NA,NA,1,4,7,7,1,4,100,6,1,5,7,7,1,5,1,5,7,4,4,4,4,2,4,100,7,4,1,7,7,5daca5b06aa37b00126c8d41,5daca5b06aa37b00126c8d41,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3,2.5,7,2.5
4/21/23 22:46,4/21/23 22:52,100,373,1,4/21/23 22:52,EN,0.899999976,2,NA,48,2,3,1,1,1,NA,2,4,2,NA,NA,4,NA,NA,NA,NA,1,NA,2,4,1,2,1,1,40,7,1,7,7,4,2,2,2,2,5,7,1,1,1,2,2,84,5,2,6,4,6,5c6a5469a3b8830001beec7f,5c6a5469a3b8830001beec7f,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,3,1.5,1
4/21/23 22:48,4/21/23 22:53,100,267,1,4/21/23 22:53,EN,1,2,NA,41,1,6,1,1,1,NA,2,5,2,NA,NA,1,NA,NA,NA,NA,1,NA,4,4,4,3,4,4,56,5,1,5,4,4,5,5,5,6,4,6,4,4,4,5,4,47,5,4,6,3,4,63456cbb51b2440f2dfc3e85,63456cbb51b2440f2dfc3e85,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,5.25,4,3.5,4
4/21/23 22:40,4/21/23 23:01,100,1231,1,4/21/23 23:01,EN,0.899999976,2,NA,30,1,5,1,1,1,NA,1,6,2,NA,NA,4,NA,NA,1,NA,NA,NA,1,1,7,7,1,1,100,3,2,4,7,6,1,1,1,1,7,1,1,1,2,1,1,100,7,1,4,1,7,628f9b391ab8b87c64643248,628f9b391ab8b87c64643248,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1,1,7,1
4/21/23 22:53,4/21/23 23:02,100,559,1,4/21/23 23:02,EN,1,2,NA,23,1,2,1,1,1,NA,1,6,2,NA,NA,4,NA,NA,1,NA,NA,NA,1,2,7,7,4,4,90,7,2,4,7,7,1,2,1,1,7,4,4,5,1,1,4,80,6,7,4,7,7,63db74b49b4a80525a557a61,63db74b49b4a80525a557a61,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1.25,1.5,7,4
4/21/23 23:03,4/21/23 23:12,100,571,1,4/21/23 23:12,EN,NA,2,NA,45,1,2,1,1,1,NA,2,5,3,NA,2,2,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,15,6,1,7,2,1,4,6,6,7,1,7,1,1,1,4,1,30,4,4,5,5,5,5e2c7806bb1a6e000cf7f2e8,5e2c7806bb1a6e000cf7f2e8,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.75,7,1,1
4/21/23 23:16,4/21/23 23:20,100,239,1,4/21/23 23:20,EN,0.899999976,2,NA,47,1,5,1,1,1,NA,2,7,3,NA,2,4,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,0,7,1,7,7,4,6,7,1,6,6,7,1,1,1,2,1,96,6,7,7,5,5,63e5dea962e51a42174210da,63e5dea962e51a42174210da,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5,7,4,1
4/21/23 23:27,4/21/23 23:30,100,127,1,4/21/23 23:30,EN,0.899999976,2,NA,26,1,5,1,1,1,NA,2,5,1,NA,NA,6,NA,NA,1,NA,NA,NA,7,7,7,7,1,1,40,7,1,7,7,3,2,6,1,6,7,7,3,1,4,2,4,86,6,7,7,7,7,5fd18d125e1f92195b1717bc,5fd18d125e1f92195b1717bc,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.75,7,7,1
4/21/23 23:28,4/21/23 23:32,100,247,1,4/21/23 23:32,EN,1,2,NA,22,2,5,1,1,1,NA,2,5,2,NA,NA,6,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,58,3,1,7,5,4,1,1,1,1,2,6,3,2,5,4,1,76,6,5,5,5,5,610acc4850dba6d154733d16,610acc4850dba6d154733d16,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,1,1,1
4/21/23 23:30,4/21/23 23:37,100,408,1,4/21/23 23:37,EN,0.899999976,2,NA,31,1,6,1,1,1,NA,1,6,1,NA,NA,6,NA,NA,1,NA,NA,NA,4,4,7,4,4,5,100,7,1,5,7,3,1,6,1,6,7,6,6,1,4,1,1,71,7,4,4,7,7,62f196a7aec6f2cfa57f5397,62f196a7aec6f2cfa57f5397,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.5,4,5.5,4.5
4/21/23 23:47,4/21/23 23:53,100,348,1,4/21/23 23:53,EN,0.899999976,2,NA,33,2,2,1,1,1,NA,1,6,2,NA,NA,3,1,NA,NA,NA,NA,NA,6,7,4,4,3,3,22,6,2,5,6,4,2,5,6,4,4,7,3,5,5,1,3,71,6,6,5,6,4,6020a97ae790606e1add320d,6020a97ae790606e1add320d,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.25,6.5,4,3
4/21/23 23:50,4/21/23 23:56,100,314,1,4/21/23 23:56,EN,0.899999976,2,NA,48,2,5,1,1,1,NA,1,6,2,NA,NA,4,NA,NA,NA,NA,1,NA,2,5,2,4,4,4,30,3,2,3,4,4,2,2,2,2,4,5,3,4,4,3,4,47,4,4,4,5,4,6409edcda59442e992e435e1,6409edcda59442e992e435e1,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,3.5,3,4
4/22/23 0:29,4/22/23 0:31,100,109,1,4/22/23 0:31,EN,1,2,NA,25,1,6,1,1,3,NA,NA,7,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,30,5,1,7,5,2,1,1,1,1,4,4,4,4,4,4,4,100,5,5,5,5,5,632bf6af55bff8f5431bc09a,632bf6af55bff8f5431bc09a,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,1,1,1
4/22/23 0:44,4/22/23 0:48,100,230,1,4/22/23 0:48,EN,1,2,NA,37,2,5,1,1,1,NA,2,6,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,7,5,5,1,1,11,7,1,7,6,2,7,6,7,7,6,3,2,2,5,1,2,50,4,5,5,3,3,63c3584c5e3d88814d1005ab,63c3584c5e3d88814d1005ab,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.75,7,5,1
4/22/23 1:07,4/22/23 1:11,100,238,1,4/22/23 1:11,EN,0.899999976,2,NA,21,2,3,1,1,1,NA,2,2,4,Leftist,NA,1,NA,NA,1,NA,NA,NA,4,6,7,7,1,1,0,7,1,7,7,2,5,6,6,6,7,6,1,1,1,1,1,95,7,7,7,7,7,63f85c46e9111c95a38f6d57,63f85c46e9111c95a38f6d57,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5.75,5,7,1
4/22/23 1:25,4/22/23 1:41,100,935,1,4/22/23 1:41,EN,0.899999976,2,NA,52,2,2,1,1,1,NA,1,4,2,NA,NA,4,1,NA,NA,NA,NA,NA,6,6,5,6,5,4,71,3,2,6,5,4,4,4,3,4,5,6,3,3,3,3,3,58,4,5,5,5,4,60fb4917318c63922d387555,60fb4917318c63922d387555,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,3.75,6,5.5,4.5
4/22/23 1:52,4/22/23 1:56,100,244,1,4/22/23 1:56,EN,1,2,NA,32,1,3,1,1,1,NA,2,4,2,NA,NA,5,NA,NA,NA,NA,1,NA,5,5,6,5,3,5,51,3,2,6,5,5,1,1,1,1,5,6,3,3,4,4,3,72,6,5,5,5,5,632b3017a1169b3aa44c0d66,632b3017a1169b3aa44c0d66,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,5,5.5,4
4/22/23 2:13,4/22/23 2:16,100,227,1,4/22/23 2:16,EN,0.800000012,2,NA,41,2,5,1,1,1,NA,1,4,2,NA,NA,1,NA,NA,1,NA,NA,NA,4,4,7,7,1,1,0,7,1,7,7,4,4,6,4,4,7,7,1,1,1,1,1,91,7,7,7,7,7,5bcfcdbd77740000016b425a,5bcfcdbd77740000016b425a,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,4.5,4,7,1
4/22/23 2:15,4/22/23 2:18,100,204,1,4/22/23 2:18,EN,0.899999976,2,NA,45,1,3,1,1,1,NA,1,6,1,NA,NA,5,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,14,7,1,7,5,1,7,7,7,7,4,7,1,1,1,1,1,44,3,4,6,3,3,61531a9bd8acf4e88e083892,61531a9bd8acf4e88e083892,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,7,7,1,1
4/22/23 2:18,4/22/23 2:20,100,154,1,4/22/23 2:20,EN,1,2,NA,29,2,4,1,1,1,NA,2,5,2,NA,NA,3,NA,NA,1,NA,NA,NA,4,4,3,4,3,4,50,3,3,4,5,4,4,6,5,6,4,4,4,4,4,4,4,40,3,4,4,4,4,62b0560cd5ce4b0cc13d2c3a,62b0560cd5ce4b0cc13d2c3a,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5.25,4,3.5,3.5
4/22/23 2:28,4/22/23 2:31,100,158,1,4/22/23 2:31,EN,1,2,NA,39,1,5,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,NA,NA,1,NA,3,3,3,2,2,2,41,3,2,5,5,4,1,1,1,1,1,1,1,1,1,1,1,51,4,3,4,4,4,6400d8a5a63c1b229c841b29,6400d8a5a63c1b229c841b29,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,3,2.5,2
4/22/23 2:49,4/22/23 2:54,100,308,1,4/22/23 2:54,EN,1,2,NA,69,2,3,1,1,1,NA,2,7,2,NA,NA,3,NA,NA,1,NA,NA,NA,2,4,7,6,3,4,100,6,1,6,7,5,1,2,1,5,6,4,4,3,3,2,4,80,4,2,4,7,6,5add6b6aeb60400001536f2c,5add6b6aeb60400001536f2c,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.25,3,6.5,3.5
4/22/23 2:44,4/22/23 2:54,100,616,1,4/22/23 2:54,EN,1,2,NA,61,2,3,1,1,1,NA,1,6,3,NA,2,4,NA,NA,NA,NA,1,NA,2,7,2,7,2,7,63,4,3,1,1,7,1,1,1,1,7,7,7,4,5,4,6,77,5,3,5,4,5,63bed6e176fba857a47fbaff,63bed6e176fba857a47fbaff,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,4.5,4.5,4.5
4/22/23 2:51,4/22/23 2:57,100,361,1,4/22/23 2:57,EN,0.899999976,2,NA,49,2,5,1,1,1,NA,2,7,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,2,2,1,1,8,7,1,7,2,1,7,6,7,6,2,7,1,1,1,4,1,50,4,3,5,4,5,638df16a9ac9d4b756ea24e3,638df16a9ac9d4b756ea24e3,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.5,6,2,1
4/22/23 3:19,4/22/23 3:23,100,230,1,4/22/23 3:23,EN,1,2,NA,27,2,6,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,7,5,5,1,1,11,7,1,7,7,5,2,5,3,5,5,7,1,1,1,1,1,89,6,7,7,7,7,6109a7337fd93218ba5926c0,6109a7337fd93218ba5926c0,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.75,6.5,5,1
4/22/23 3:29,4/22/23 3:34,100,266,1,4/22/23 3:34,EN,1,2,NA,21,2,3,1,1,1,NA,2,4,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,7,3,2,1,1,0,7,1,7,4,1,6,6,7,6,2,7,1,1,2,2,1,89,6,6,7,7,7,60ff011c749c8bda6169088b,60ff011c749c8bda6169088b,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.25,7,2.5,1
4/22/23 3:27,4/22/23 3:37,100,589,1,4/22/23 3:37,EN,1,2,NA,38,2,2,1,1,1,NA,2,7,1,NA,NA,5,NA,NA,NA,NA,1,NA,1,1,7,7,7,7,100,7,1,5,7,7,1,1,1,1,7,5,7,7,7,1,7,100,7,1,4,7,7,63fe65bdfad2487269dc02b5,63fe65bdfad2487269dc02b5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,1,7,7
4/22/23 3:35,4/22/23 3:38,100,176,1,4/22/23 3:38,EN,0.899999976,2,NA,22,1,5,1,1,1,NA,1,6,3,NA,2,4,NA,NA,NA,NA,1,NA,2,2,2,2,2,2,55,5,1,6,4,4,2,2,2,2,4,4,4,4,4,4,4,70,5,5,5,4,4,62ec6694c12a233950f64486,62ec6694c12a233950f64486,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,2,2,2
4/22/23 4:07,4/22/23 4:10,100,232,1,4/22/23 4:10,EN,1,2,NA,36,2,3,1,1,1,NA,2,5,2,NA,NA,1,NA,NA,1,NA,NA,NA,3,4,7,6,3,4,79,3,2,6,7,6,2,2,3,4,7,6,3,2,2,1,4,99,7,1,6,6,6,5a8ac2d8f49c9a0001f3ab34,5a8ac2d8f49c9a0001f3ab34,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.75,3.5,6.5,3.5
4/22/23 4:13,4/22/23 4:19,100,350,1,4/22/23 4:19,EN,0.800000012,2,NA,27,1,5,1,1,1,NA,1,5,1,NA,NA,5,NA,NA,1,NA,NA,NA,2,1,2,6,6,2,63,4,2,5,4,5,2,6,6,1,7,3,6,7,7,7,4,35,3,1,2,3,2,63e30346f34ad8f9f9c2d838,63e30346f34ad8f9f9c2d838,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.75,1.5,4,4
4/22/23 4:26,4/22/23 4:30,100,232,1,4/22/23 4:30,EN,0.899999976,2,NA,62,1,5,1,1,1,NA,1,7,2,NA,NA,1,NA,NA,NA,NA,1,NA,7,7,7,7,7,7,92,1,2,7,7,7,1,1,1,1,7,7,7,7,7,7,7,100,7,7,7,7,7,642cf63e7ce91bf42e9a1f32,642cf63e7ce91bf42e9a1f32,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,7,7,7
4/22/23 4:36,4/22/23 4:43,100,386,1,4/22/23 4:43,EN,1,2,NA,58,1,3,1,1,1,NA,2,4,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,7,1,2,1,1,5,7,1,7,4,1,7,7,7,6,4,7,1,1,1,1,1,50,4,2,4,4,4,5e820a4e26ed71918013d860,5e820a4e26ed71918013d860,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.75,7,1.5,1
4/22/23 4:36,4/22/23 4:48,100,704,1,4/22/23 4:48,EN,0.899999976,2,NA,59,1,5,1,1,1,NA,1,7,2,NA,NA,1,NA,NA,1,NA,NA,NA,4,4,5,4,5,4,60,4,2,4,7,4,1,1,1,1,5,4,7,4,5,4,4,60,4,4,4,4,4,636ac91e053af9563ef87d92,636ac91e053af9563ef87d92,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1,4,4.5,4.5
4/22/23 4:41,4/22/23 4:51,100,599,1,4/22/23 4:51,EN,1,2,NA,31,1,5,1,1,1,NA,2,6,1,NA,NA,6,NA,NA,NA,NA,1,NA,3,4,3,4,3,4,65,5,1,5,5,6,2,2,2,2,4,4,4,3,4,3,4,75,6,4,5,4,5,636570d91a49a6d6cbcbc854,636570d91a49a6d6cbcbc854,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,3.5,3.5,3.5
4/22/23 4:52,4/22/23 4:57,100,298,1,4/22/23 4:57,EN,1,2,NA,59,2,3,1,1,1,NA,1,6,2,NA,NA,4,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,42,3,3,4,4,5,2,2,2,5,4,4,4,4,4,4,4,48,4,4,4,4,4,5dd9389d23f9f18b90cb69ce,5dd9389d23f9f18b90cb69ce,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.75,4,4,4
4/22/23 5:11,4/22/23 5:16,100,316,1,4/22/23 5:16,EN,1,2,NA,50,1,5,1,1,1,NA,1,7,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,7,7,7,7,100,1,2,7,7,7,1,1,1,1,7,7,7,7,7,7,7,100,7,7,7,7,7,642d962b651701d0055f44eb,642d962b651701d0055f44eb,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,1,7,7,7
4/22/23 5:38,4/22/23 5:41,100,232,1,4/22/23 5:41,EN,1,2,NA,32,1,5,1,1,1,NA,1,7,1,NA,NA,7,NA,NA,1,NA,NA,NA,2,2,7,7,2,2,76,7,1,5,7,7,1,4,1,4,7,5,4,1,4,1,4,87,7,4,5,7,7,5fd67cce91f9895969c0edee,5fd67cce91f9895969c0edee,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.5,2,7,2
4/22/23 5:36,4/22/23 5:45,100,516,1,4/22/23 5:45,EN,1,2,NA,46,2,2,1,1,1,NA,2,5,2,NA,NA,7,NA,NA,1,NA,NA,NA,1,1,6,6,1,1,71,5,2,3,7,6,1,1,1,1,7,6,6,4,4,4,4,72,6,4,3,7,6,63d29afb58ee4a8ee0b6b104,63d29afb58ee4a8ee0b6b104,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1,1,6,1
4/22/23 5:45,4/22/23 5:50,100,293,1,4/22/23 5:50,EN,1,2,NA,29,2,6,1,1,1,NA,2,4,2,NA,NA,1,NA,NA,NA,NA,1,NA,3,5,3,4,3,4,40,5,1,5,6,4,2,2,2,2,5,5,4,4,4,4,4,87,6,6,6,6,6,616426c9ef325b5dd26f7d8e,616426c9ef325b5dd26f7d8e,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,4,3.5,3.5
4/22/23 5:51,4/22/23 5:54,100,235,1,4/22/23 5:54,EN,1,2,NA,50,2,5,1,1,1,NA,2,6,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,6,3,2,1,1,3,7,1,7,4,1,6,4,7,7,4,7,2,1,1,2,1,91,6,7,7,1,4,6266b4ea9408fc167507d923,6266b4ea9408fc167507d923,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6,6.5,2.5,1
4/22/23 6:39,4/22/23 6:43,100,230,1,4/22/23 6:43,EN,1,2,NA,26,2,5,1,1,1,NA,2,3,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,6,7,7,2,2,35,7,1,6,7,3,2,2,5,7,6,5,7,7,7,7,7,90,7,6,6,7,7,610021cc85f3979304c98600,610021cc85f3979304c98600,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,4,6,7,2
4/22/23 6:46,4/22/23 6:54,100,476,1,4/22/23 6:54,EN,1,2,NA,58,2,3,1,1,1,NA,1,6,2,NA,NA,4,NA,NA,NA,NA,1,NA,2,4,4,3,2,4,50,5,1,4,4,5,1,1,1,1,4,4,4,4,4,4,4,50,6,5,5,4,4,5de7ca192294f172c699b7dc,5de7ca192294f172c699b7dc,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,3,3.5,3
4/22/23 6:52,4/22/23 6:56,100,254,1,4/22/23 6:56,EN,1,2,NA,38,2,4,1,1,1,NA,2,3,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,5,4,4,1,2,5,7,1,6,5,3,5,5,6,5,6,7,2,1,4,1,2,83,6,6,7,6,6,5a2111b5bf56cc000176feb5,5a2111b5bf56cc000176feb5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.25,6,4,1.5
4/22/23 6:51,4/22/23 6:59,100,519,1,4/22/23 6:59,EN,0.800000012,2,NA,50,2,5,1,1,2,NA,NA,7,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,2,2,2,2,43,1,2,7,3,4,3,5,5,5,4,7,3,3,6,6,4,38,5,4,5,4,4,63b6d9a59f04985573644798,63b6d9a59f04985573644798,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.5,7,2,2
4/22/23 6:58,4/22/23 7:01,100,208,1,4/22/23 7:01,EN,1,2,NA,24,2,3,1,1,1,NA,2,6,3,NA,1,4,NA,NA,1,NA,NA,NA,4,5,2,2,4,4,16,4,2,6,3,4,4,4,2,5,4,5,3,2,2,3,3,24,5,5,6,3,4,6102efc4b15dcadb22d8d1d4,6102efc4b15dcadb22d8d1d4,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.75,4.5,2,4
4/22/23 7:07,4/22/23 7:11,100,227,1,4/22/23 7:11,EN,0.800000012,2,NA,35,2,4,1,1,1,NA,2,6,3,NA,2,6,NA,NA,NA,NA,1,NA,4,3,3,3,5,5,55,3,2,5,4,5,2,2,2,2,3,3,6,6,6,5,6,46,3,3,3,3,3,5e6a285eb7c24208ef1b9569,5e6a285eb7c24208ef1b9569,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,3.5,3,5
4/22/23 7:25,4/22/23 7:29,100,206,1,4/22/23 7:29,EN,1,2,NA,52,2,4,1,1,1,NA,2,6,3,NA,NA,4,1,NA,NA,NA,NA,NA,7,7,1,2,1,2,20,7,1,7,1,1,7,6,2,6,1,7,1,1,1,1,1,100,7,7,7,6,4,63d1abd1ece1df6f0bf77f9e,63d1abd1ece1df6f0bf77f9e,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.25,7,1.5,1.5
4/22/23 7:25,4/22/23 7:33,100,487,1,4/22/23 7:33,EN,0.899999976,2,NA,59,2,3,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,5,7,7,3,4,65,7,1,5,7,6,3,5,3,5,7,6,3,3,3,1,4,100,7,7,7,7,7,6367b98b4bbfbcfb15eed7a7,6367b98b4bbfbcfb15eed7a7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,4,4.5,7,3.5
4/22/23 7:34,4/22/23 7:37,100,216,1,4/22/23 7:37,EN,0.899999976,2,NA,43,2,4,1,1,1,NA,2,5,3,NA,2,4,NA,NA,NA,NA,1,NA,5,4,1,4,5,5,44,4,2,6,4,5,1,2,1,5,4,6,4,1,4,1,4,6,1,1,1,3,1,5c41fb6f848dbb000157e2e5,5c41fb6f848dbb000157e2e5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.25,4.5,2.5,5
4/22/23 7:39,4/22/23 7:44,100,308,1,4/22/23 7:44,EN,0.899999976,2,NA,35,2,6,1,1,1,NA,1,7,3,NA,1,5,1,NA,NA,NA,NA,NA,6,7,4,4,2,1,50,7,1,7,4,4,2,5,2,7,4,7,1,1,3,4,1,80,7,7,7,4,5,610c46ec070a815a79afe046,610c46ec070a815a79afe046,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4,6.5,4,1.5
4/22/23 7:42,4/22/23 7:47,100,340,1,4/22/23 7:47,EN,1,2,NA,52,2,5,1,1,1,NA,1,6,2,NA,NA,4,NA,NA,1,NA,NA,NA,6,6,7,7,2,1,30,7,1,7,7,4,4,6,5,7,7,7,2,1,1,1,2,100,7,7,7,7,7,627126fc1702ec104f01f260,627126fc1702ec104f01f260,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5.5,6,7,1.5
4/22/23 7:49,4/22/23 7:58,100,558,1,4/22/23 7:58,EN,0.800000012,2,NA,50,2,5,1,1,1,NA,2,2,3,NA,2,4,NA,NA,NA,NA,1,NA,1,1,1,2,2,2,20,5,1,2,4,3,2,2,2,2,4,7,2,2,3,3,3,81,5,5,5,4,4,643b56c128bc9da4d485324e,643b56c128bc9da4d485324e,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,1,1.5,2
4/22/23 8:00,4/22/23 8:07,100,430,1,4/22/23 8:07,EN,1,2,NA,80,1,3,1,1,1,NA,2,6,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,7,7,6,4,4,30,7,1,7,7,5,6,6,5,4,7,7,2,2,5,2,2,100,7,7,7,7,7,6152b8943ef5c73934ed350a,6152b8943ef5c73934ed350a,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.25,7,6.5,4
